speaker,pos
S1,"You/PRP know/VBP ,/, if/IN you/PRP are/VBP not/RB able/JJ to/TO grasp/VB the/DT concept/NN of/IN the/DT inconsistency/NN of/IN saying/VBG one/CD is/VBZ against/IN gay/JJ marriage/NN when/WRB saying/VBG they/PRP are/VBP for/IN gay/NN rights/NNS ,/, I/PRP do/VBP not/RB know/VB what/WP else/JJ to/TO say/VB ./."
S1,It/PRP would/MD be/VB different/JJ if/IN you/PRP did/VBD not/RB think/VB gay/JJ marriage/NN should/MD be/VB a/DT right/NN ./.
S1,"But/CC you/PRP do/VBP ,/, so/IN how/WRB could/MD his/PRP$ position/NN NOT/NNP be/VB inconsistent/JJ to/TO you/PRP ?/. To/TO take/VB your/PRP$ abortion/NN example/NN ,/, it/PRP would/MD be/VB like/IN someone/NN saying/VBG they/PRP are/VBP for/IN reproductive/JJ abortion/NN rights/NNS ,/, but/CC yet/RB being/VBG against/IN it/PRP being/VBG legal/JJ for/IN women/NNS to/TO get/VB an/DT abortion/NN at/IN an/DT abortion/NN clinic/NN ./."
S1,"Frankly/RB ,/, you/PRP are/VBP grasping/VBG at/IN straws/NN at/IN this/DT point/NN ./."
S2,BUT/NNP that/WDT is/VBZ YOUR/JJ POSITION/NN ./.
S2,"If/IN you/PRP cannot/VBP grasp/VB that/IN you/PRP are/VBP saying/VBG YOUR/NNP OWN/NNP POSITION/NNP is/VBZ inconsistent/JJ ,/, I/PRP do/VBP not/RB know/VB what/WP to/TO say/VB ./."
S2,Yeah/NN ./.
S2,"You/PRP have/VBP no/DT recollection/NN of/IN what/WP my/PRP$ position/NN actually/RB is/VBZ ,/, do/VBP you/PRP ./."
S2,"As/IN I/PRP have/VBP already/RB explained/VBN to/TO you/PRP ,/, I/PRP see/VBP that/IN a/DT person/NN can/MD be/VB for/IN gay/JJ rights/NNS and/CC against/IN gay/JJ marriage/NN ./."
S2,"I/PRP see/VBP that/IN a/DT person/NN can/MD propose/VB a/DT compromise/NN ,/, that/IN I/PRP personally/RB would/MD find/VB acceptable/JJ ./."
S2,"I/PRP cannot/VBP tell/VB you/PRP how/WRB many/JJ people/NNS have/VBP posted/VBN ""/NN I/PRP do/VBP not/RB believe/VB gay/NN marriage/NN is/VBZ a/DT right/JJ ""/NN ./."
S2,"If/IN they/PRP also/RB say/VBP ""/NNS I/PRP believe/VBP gays/NNS should/MD have/VB equal/JJ rights/NNS ""/NN ,/, THERE/EX IS/VBZ NO/DT CONTRADICTION/NNP just/RB cause/NN I/PRP BELIEVE/VBP (/( let/VB me/PRP repeat/VB that/IN ,/, I/PRP BELIEVE/VBP )/) that/IN gay/NN marriage/NN is/VBZ a/DT right/NN ./."
S2,I/PRP think/VBP Biden's/NNP wrong/JJ ./.
S2,But/CC HIS/NNP VIEW/NNP is/VBZ consistent/JJ ./.
S2,"On/IN another/DT note/NN ,/, I/PRP am/VBP just/RB amazed/VBN that/IN you/PRP think/VBP your/PRP$ own/JJ position/NN is/VBZ inconsistent/JJ ./."
S2,I/PRP honestly/RB had/VBD no/DT idea/NN ./.
S1,Are/NNP you/PRP just/RB not/RB reading/VBG the/DT thread???/NN ?/. Apparently/RB not/RB ./.
S1,Let/VB me/PRP repeat/VB myself/PRP ./.
S1,"""/NN In/IN the/DT sense/NN that/IN saying/VBG one/CD supports/NNS gay/NN rights/NNS but/CC not/RB gay/JJ marriage/NN ,/, sure/JJ ./."
S1,"""/NN I/PRP have/VBP ALREADY/NNP said/VBD I/PRP KNOW/VBP it/PRP is/VBZ inconsistent/JJ ,/, but/CC that/IN I/PRP do/VBP not/RB CARE/VB ./."
S1,it/PRP is/VBZ not/RB a/DT pet/JJ issue/NN for/IN me/PRP ./.
S1,It/PRP is/VBZ for/IN you/PRP ./.
S1,"Yet/RB you/PRP are/VBP far/RB more/RBR concerned/JJ ,/, it/PRP seems/VBZ ,/, about/IN the/DT inconsistency/NN on/IN my/PRP$ part/NN than/IN on/IN Biden's/NNP part/NN ./."
S1,Yet/CC it/PRP is/VBZ BIDEN/NNP who/WP is/VBZ your/PRP$ candidate/NN ./.
S1,Stop/VB the/DT dishonesty/NN of/IN pretending/VBG I/PRP have/VBP not/RB already/RB addressed/VBD that/IN ./.
