act_tag,speaker,pos,text
sd,A,"but/CC ,/, but/CC we/PRP had/VBD for/IN years/NNS ,/, about/RB five/CD years/NNS I/PRP guess/VBP ,/, had/VBD a/DT ,/, my/PRP$ son/NN had/VBD a/DT Burmese/JJ boa/NN constrictor/NN ,/,","[ {C but, } + {C but } ] [ we [ had + for years, about five years I guess, had a, ] + my son had a ] Burmese boa constrictor, /"
sd,A,and/CC --/:,{C and } --
+,A,"--/: that/DT thing/NN grew/VBD to/TO be/VB seven/CD and/CC a/DT half/DT feet/NNS in/IN ,/, in/IN length/NN ,/,","-- that thing grew to be seven and a half feet [ in, + in ] length, /"
sd,A,"and/CC finally/RB my/PRP$ wife/NN ,/, wife/NN ,/, bless/VB her/PRP heart/NN ,/, got/VBD rid/VBN of/IN it/PRP ,/, because/IN I/PRP did/VBD n't/RB really/RB like/IN it/PRP ./.","{C and } finally my [ wife, + wife, ] bless her heart, got rid of it, because I didn't really like it. /"
+,B,"Oh/UH ,/, I/PRP hate/VBP them/PRP ./.","{F Oh, } I hate them. / *[[sd]]"
%,A,"We/PRP also/RB had/VBD a/DT ,/,","We also had a, <laughter> - /"
sd,A,"one/CD year/NN down/IN in/IN Florida/NNP on/IN a/DT vacation/NN ,/, for/IN Father/NNP 's/POS Day/NNP ,/, my/PRP$ kids/NNS ,/, years/NNS ago/RB ,/, maybe/RB ,/, uh/UH ,/, ten/CD years/NNS ago/RB ,/, go/VBP ,/, bought/VBD me/PRP a/DT skunk/NN from/IN a/DT exotic/JJ pet/NN shop/NN ./.","one year down in Florida on a vacation, for Father's Day, my kids, years ago, maybe, {F uh, } ten years ago, [ go, + bought ] me a skunk from a exotic pet shop. /"
sd,A,"It/PRP 'd/MD be/VB like/UH ,/, it/PRP 'd/MD been/VBN like/UH deactivated/VBN as/RB far/RB as/IN --/:","[ It'd be + {D like, } it'd been ] {D like } deactivated as far as --"
ba,B,"Oh/UH ,/, my/PRP$ goodness/NN ./.","{F Oh, } my goodness. /"
+,A,"--/: s-/NN ,/, s-/NN ,/, smell/NN and/CC everything/NN ,/,","[ -- [ s-, + s-, ] + smell ] and everything, /"
sd,A,"and/CC we/PRP had/VBD that/DT darn/VBN pet/NN skunk/NN for/IN about/IN five/CD years/NNS ,/,","{C and } we had that darn pet skunk for about five years, /"
sd,A,"and/CC ,/, and/CC my/PRP$ son/NN left/VBD ,/, went/VBD to/IN school/NN ,/,","[ {C and, } + {C and } ] my son left, went to school, /"
sd,A,"we/PRP finally/RB sold/VBD his/PRP$ boa/NN constrictor/NN ,/,","we finally sold his boa constrictor, /"
sd,A,"but/CC my/PRP$ son/NN needed/VBD some/DT money/NN ,/,","{C but } my son needed some money, /"
sd,A,"and/CC we/PRP ,/, we/PRP sold/VBD it/PRP for/IN about/IN two/CD hundred/CD and/CC fifty/CD dollars/NNS ./.","{C and } [ we, + we ] sold it for about two hundred and fifty dollars. /"
ba,B,You/PRP 're/VBP kidding/VBG ./.,You're kidding. /
sd,A,"So/UH ,/, when/WRB the/DT guy/NN came/VBD over/RB ,/, he/PRP was/VBD infatuated/VBN by/IN that/DT skunk/NN ,/,","{C So, } when the guy came over, he was infatuated by that skunk, /"
sd,A,"so/RB I/PRP made/VBD him/PRP a/DT deal/NN ,/,","{C so } I made him a deal, /"
sd,A,"I/PRP said/VBD ,/, You/PRP take/VBP that/DT skunk/NN ,/,","I said, You take that skunk, /"
sd,A,"and/CC ,/, he/PRP said/VBD ,/, I/PRP 'll/MD sell/VB that/DT snake/NN to/IN you/PRP for/IN two/CD fifty/CD ./.","{C and, } he said, I'll sell that snake to you for two fifty. /"
sd,A,"I/PRP said/VBD ,/, otherwise/RB I/PRP 'm/VBP going/VBG to/TO give/VB it/PRP to/IN this/DT other/JJ man/NN ./.","I said, otherwise I'm going to give it to this other man. /"
x,B,./.,<Laughter>.
sd,A,"So/IN he/PRP took/VBD the/DT skunk/NN ,/, too/RB ./.","{C So } he took the skunk, too. /"
sd,A,"And/CC the/DT skunk/NN was/VBD a/DT good/JJ ,/, a/DT decent/JJ pet/NN ,/,","{C And } the skunk was [ a good, + a decent ] pet, /"
sd,A,"but/CC ,/, you/PRP know/VBP ,/, does/VBZ his/PRP$ little/JJ jobbies/NNS in/IN the/DT litter/NN box/NN ,/,","{C but, } {D you know, } does his little jobbies in the litter box, /"
%,A,"and/CC is/VBZ ,/, is/VBZ ./.","{C and } [ is, + is. ] -/"
ba,B,"Oh/UH well/UH ,/, that/DT 's/BES pretty/RB good/JJ ./.","{F Oh } {D well, } that's pretty good. /"
aa,A,"And/CC it/PRP was/VBD sort/RB of/RB a/DT neat/JJ ,/,","{C And } it was sort of a neat, /"
sv,A,"but/CC ,/, they/PRP just/RB stink/VBP too/RB much/RB ./.","{C but, } they just stink too much <laughter>. /"
aa,B,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
aa,B,"oh/UH ,/, yeah/UH ./.","{F oh, } yeah. /"
sd,A,"That/DT was/VBD sort/RB of/RB fun/JJ ,/, you/PRP know/VBP ,/,","That was sort of fun, {D you know, } /"
sd,A,I/PRP tell/VBP everyone/NN this/DT story/NN because/IN my/PRP$ wife/NN is/VBZ a/DT real/JJ pet/NN lover/NN ./.,I tell everyone this story because my wife is a real pet lover. /
sd,A,"I/PRP use/^VBD to/TO visualize/VB my/PRP$ wife/NN ,/, MUMBLEx/XX","I use to visualize my wife, (( )) - /"
sd,A,"many/JJ times/NNS my/PRP$ wife/NN would/MD be/VB lying/VBG there/RB on/IN the/DT sofa/NN ,/,","many times my wife would be lying there on the sofa, /"
sd,A,and/CC this/DT snake/NN honestly/RB would/MD be/VB stretched/VBN across/IN the/DT top/NN of/IN her/PRP$ body/NN --/:,{C and } this snake honestly would be stretched across the top of her body --
ba,B,"Oh/UH ,/, you/PRP 're/VBP kidding/VBG ./.","{F Oh, } you're kidding. /"
+,A,"--/: and/CC with/IN his/PRP$ ,/, with/IN his/PRP$ head/NN right/NN on/IN her/PRP$ neck/NN --/:","-- [ and + ] [ with his, + with his ] head right on her neck -- /"
b,B,Oh/UH ./.,Oh. /
sd,A,"--/: and/CC the/DT skunk/NN would/MD be/VB sitting/VBG at/IN her/PRP$ feet/NNS ,/,","-- {C and } the skunk would be sitting at her feet, /"
sd,A,"but/CC the/DT cat/NN would/MD be/VB on/IN the/DT back/NN of/IN the/DT sofa/NN ,/,","{C but } the cat would be on the back of the sofa, /"
sd,A,and/CC a/DT dog/NN would/MD be/VB running/VBG around/RB crazy/RB ./.,{C and } a dog would be running around crazy <laughter>. /
ba,B,"Oh/UH ,/, my/PRP$ gosh/UH ./.","{F Oh, } my gosh. /"
%,B,"I/PRP can/MD not/RB ima/VB ,/,","I can not ima-, - /"
%,B,"I/PRP just/RB ,/, I/PRP do/VBP n't/RB ,/,","[ I just, + I ] don't, - /"
sd,B,"in/IN fact/NN my/PRP$ brother/NN has/VBZ a/DT ,/, uh/UH ,/, a/DT exotic/JJ pet/NN shop/NN out/IN in/IN California/NNP ,/,","in fact my brother has [ a, + {F uh, } a ] exotic pet shop out in California, /"
sd,B,"and/CC he/PRP keeps/VBZ threatening/VBG to/TO send/VB a/DT snake/NN through/IN the/DT mail/NN ,/, you/PRP know/VBP ,/,","{C and } he keeps threatening to send a snake through the mail, {D you know, } /"
sd,B,I/PRP 'm/VBP going/VBG --/:,I'm going --
ba,A,"Oh/UH ,/, gosh/UH ./.","{F Oh, } gosh. /"
+,B,"--/: do/VBP n't/RB do/VB that/DT ,/, because/IN they/PRP wo/MD n't/RB come/VB in/IN my/PRP$ house/NN ./.","-- don't do that, because they won't come in my house. /"
sd,A,"Oh/UH ,/, my/PRP$ son/NN bought/VBD this/DT snake/NN ,/, uh/UH ,/, MUMBLEx/XX","{F Oh, } my son bought this snake, {F uh, } (( )) /"
sd,A,"someone/NN gave/VBD it/PRP to/IN him/PRP when/WRB he/PRP was/VBD in/IN junior/JJ high/JJ school/NN ,/,","someone gave it to him when he was in junior high school, /"
sd,A,"and/CC it/PRP was/VBD just/RB a/DT small/JJ thing/NN then/RB ,/,","{C and } it was just a small thing then, /"
sd,A,"but/CC it/PRP got/VBD to/TO be/VB pretty/RB big/JJ ,/,","{C but } it got to be pretty big, /"
sd,A,"and/CC ,/, you/PRP know/VBP ,/, you/PRP 'd/MD feed/VB it/PRP ,/, you/PRP 'd/MD feed/VB it/PRP ,/, you/PRP put/VBP ,/, feed/VBP him/PRP small/JJ mice/NNS to/IN big/JJ rats/NNS and/CC things/NNS like/IN that/DT --/:","{C and, } {D you know, } [ [ you'd feed it, + you'd feed it, ] + you [ put, + feed ] him ] small mice to big rats and things like that -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: it/PRP 's/BES just/RB ,/, uh/UH ,/, too/RB much/RB ./.","-- it's just, {F uh, } too much. /"
sd,A,That/DT snake/NN used/VBD to/TO watch/VB our/PRP$ cat/NN walk/VB around/RB ./.,That snake used to watch our cat walk around. /
sd,A,"I/PRP always/RB told/VBD my/PRP$ wife/NN ,/,","I always told my wife, /"
sd,A,I/PRP says/VBP --/:,I says --
ba,B,"Oh/UH ,/, my/PRP$ gosh/UH ./.","{F Oh, } my gosh. /"
+,A,"--/: you/PRP know/VBP ,/, your/PRP$ friend/NN 's/BES going/VBG to/TO get/VB our/PRP$ cat/NN one/CD of/IN these/DT days/NNS ./.","-- {D you know, } your friend's going to get our cat one of these days <laughter>. /"
ba,B,"Oh/UH ,/, my/PRP$ gosh/UH ./.","<Laughter> {F Oh, } my gosh. /"
ba,B,That/DT is/VBZ wild/JJ ./.,That is wild. /
sd,B,"Oh/UH ,/, I/PRP just/RB ca/MD n't/RB do/VB those/DT ,/, and/CC the/DT lizards/NNS and/CC the/DT --/:","{F Oh, } I just can't do those, and the lizards and [ the + ] --"
aa,A,"Oh/UH ,/, me/PRP neither/RB ./.","{F Oh, } me neither. /"
+,B,"--/: all/PDT those/DT those/DT things/NNS ,/,","-- all [ those + those ] things, /"
sv,B,"they/PRP ,/, they/PRP need/VBP to/TO stay/VB outside/RB ,/, far/RB away/RB from/IN me/PRP ./.","<ugh> [ they, + they ] need to stay outside, far away from me. /"
sd,A,"We/PRP 're/VBP down/IN to/IN a/DT simple/NN dog/NN and/CC cat/NN now/RB ,/,","We're down to a simple dog and cat now, /"
sv,A,"and/CC that/DT 's/BES the/DT way/NN it/PRP should/MD be/VB ,/,","{C and } that's the way it should be, /"
%,A,and/CC ./.,{C and. } -/
b,B,Yeah/UH ./.,Yeah. /
sd,A,"Have/VBP n't/RB had/VBN any/DT parakeets/NNS for/IN quite/RB a/DT while/NN ,/,","Haven't had any parakeets for quite a while, /"
%,A,birds/NNS ./.,birds. /
sd,A,"Uh/UH ,/, customer/NN of/IN mine/PRP has/VBZ a/DT parrot/NN ,/,","{F Uh, } customer of mine has a parrot, /"
sd,A,"and/CC ,/, uh/UH ,/, gosh/UH ,/, sticks/VBZ in/IN my/PRP$ mind/NN he/PRP paid/VBD eighteen/CD hundred/CD dollars/NNS for/IN a/DT parrot/NN ,/,","{C and, } {F uh, } gosh, sticks in my mind he paid eighteen hundred dollars for a parrot, /"
sv,A,and/CC that/DT was/VBD just/RB mind/NN boggling/VBG ./.,{C and } that was just mind boggling. /
aa,B,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
sd,B,they/PRP are/VBP so/RB expensive/JJ ./.,they are so expensive. /
sd,B,"Well/UH ,/, my/PRP$ son/NN was/VBD just/RB dying/VBG for/IN a/DT bird/NN ,/,","{D Well, } my son was just dying for a bird, /"
sd,B,"and/CC I/PRP 'm/VBP really/RB allergic/JJ to/IN them/PRP ,/,","{C and } I'm really allergic to them, /"
sd,B,so/RB --/:,{C so } --
bh,A,Are/VBP you/PRP ?/.,Are you? /
+,B,"--/: I/PRP try/VBP to/TO stay/VB away/RB from/IN them/PRP ,/, except/IN I/PRP 've/VBP gotten/VBN real/RB attached/VBN to/IN this/DT one/CD ,/,","-- I try to stay away from them, except I've gotten real attached to this one, /"
sd,B,"and/CC ,/, and/CC ,/, uh/UH ,/, we/PRP went/VBD down/IN to/IN Canton/NNP one/CD time/NN --/:","[ {C and, } + {C and, } ] {F uh, } we went down to Canton one time --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: oh/UH ,/, gosh/UH ,/, two/CD or/CC three/CD years/NNS ago/RB now/RB ,/,","-- {F oh, } gosh, two or three years ago now, /"
sd,B,"and/CC he/PRP 'd/MD saved/VBN up/RP his/PRP$ allowance/NN ,/, you/PRP know/VBP ,/, and/CC picked/VBD him/PRP out/RP a/DT bird/NN in/IN a/DT bird/NN cage/NN","{C and } he'd saved up his allowance, {D you know, } and picked him out a bird in a bird cage /"
sd,B,"and/CC ,/,","[ {C and, } +"
x,A,./.,<Laughter>.
+,B,"and/CC that/DT stinking/JJ bird/NN ,/, when/WRB I/PRP brought/VBD it/PRP home/RB tried/VBD to/TO take/VB it/PRP out/IN of/IN the/DT little/JJ box/NN that/IN they/PRP give/VBP you/PRP --/:","{C and } ] that stinking bird, when I brought it home tried to take it out of the little box that they give you -- /"
b,A,Yes/UH ./.,Yes. /
sd,B,"--/: clamped/VBD onto/IN my/PRP$ finger/NN and/CC would/MD not/RB ,/,","-- clamped onto my finger and would not, - /"
sd,B,"I/PRP mean/VBP ,/, I/PRP had/VBD to/TO literally/RB shake/VB him/PRP off/RP to/TO get/VB him/PRP in/IN the/DT cage/NN ,/,","{E I mean, } I had to literally shake him off to get him in the cage, /"
sd,B,"and/CC he/PRP has/VBZ tried/VBN to/TO bite/VB me/PRP for/IN two/CD years/NNS ,/,","{C and } he has tried to bite me for two years, /"
sd,B,and/CC all/DT of/IN a/DT sudden/JJ this/DT bird/NN and/CC I/PRP have/VBP become/VBN wonderful/JJ friends/NNS ./.,{C and } all of a sudden this bird and I have become wonderful friends. /
ba,A,"Oh/UH ,/, gosh/UH ./.","{F Oh, } gosh. /"
sd,B,"He/PRP gives/VBZ me/PRP kisses/VBZ ,/,","He gives me kisses, /"
sd,B,he/PRP talks/VBZ now/RB --/:,he talks now -- /
ba,A,That/DT 's/BES neat/JJ ./.,<Laughter> That's neat. /
sd,B,--/: and/CC it/PRP 's/BES just/RB hysterical/JJ ./.,-- {C and } it's just hysterical. /
sd,B,I/PRP 'm/VBP the/DT only/RB one/NN that/WDT pays/VBZ attention/NN to/IN him/PRP ./.,I'm the only one that pays attention to him. /
ba,A,"Why/WRB ,/, sure/UH ./.","Why, sure. /"
sd,B,And/CC I/PRP 'm/VBP a/DT substitute/JJ teacher/NN,{C And } I'm a substitute teacher /
sd,B,"and/CC one/CD of/IN my/PRP$ fifth/JJ graders/NNS last/JJ year/NN came/VBD up/IN to/TO me/PRP and/CC said/VBD ,/, my/PRP$ mom/NN 's/BES making/VBG me/PRP get/VB rid/VBN of/IN the/DT bird/NN ,/,","{C and } one of my fifth graders last year came up to me and said, <<sounds high-pitched like a child's voice>> my mom's making me get rid of the bird, /"
^q,B,we/PRP have/VBP too/RB many/JJ pets/NNS ./.,we have too many pets. /
sd,B,"I/PRP thought/VBD ,/, yeah/UH ,/, right/RB come/VB tell/VB me/PRP about/IN it/PRP ,/,","I thought, yeah, right come tell me about it,"
x,A,./.,<Laughter>.
+,B,you/PRP know/VBP ./.,{D you know. } /
bf,A,Come/VB to/IN my/PRP$ menagerie/NN ./.,Come to my menagerie. /
sd,B,They/PRP knew/VBD the/DT sucker/NN when/WRB they/PRP saw/VBD one/NN ./.,They knew the sucker when they saw one. /
sd,B,So/RB now/RB we/PRP have/VBP two/CD parakeets/NNS ./.,{C So } now we have two parakeets. /
