act_tag,speaker,pos,text
aa,A,"Definitely/UH ,/,","Definitely, /"
sv,A,I/PRP can/MD see/VB why/WRB people/NNS wait/VBP until/IN they/PRP get/VBP like/UH in/IN high/JJ school/NN or/CC maybe/RB junior/JJ high/JJ,I can see why people wait until they get {D like } in high school or maybe junior high /
sv,A,and/CC then/RB they/PRP get/VBP another/DT one/CD ./.,{C and then } they get another one. /
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,yeah/UH ./.,yeah. /
sd,B,"Uh/UH ,/, we/PRP live/VBP in/IN a/DT mobile/JJ home/NN","{F Uh, } we live in a mobile home /"
sd,B,and/CC that/DT 's/BES probably/RB not/RB typical/JJ America/NNP,{C and } that's probably not typical America /
%,B,"but/CC ,/,","{C but, } -/"
sd,A,I/PRP know/VBP there/EX 's/BES a/DT lot/NN of/IN them/PRP ./.,I know there's a lot of them. /
%,B,"it/PRP 's/BES ,/,","<Breathing> it's, - /"
sd,B,"what/WP we/PRP have/VBP ,/,","what we have, - /"
sd,B,it/PRP 's/BES all/DT we/PRP can/MD afford/VB ./.,it's all we can afford. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,"And/CC ,/, uh/UH ,/, seems/VBZ like/IN we/PRP 're/VBP always/RB working/VBG on/IN it/PRP ,/, as/IN I/PRP 'm/VBP sure/JJ ,/,","{C And, } {F uh, } seems like we're always working on it, as I'm sure,"
sv,A,"Because/IN they/PRP 're/VBP always/RB ,/,","[ Because they're always, +"
+,B,it/PRP is/VBZ with/IN your/PRP$ house/NN ./.,it is with your house. /
+,A,because/IN they/PRP 're/VBP always/RB ruining/VBG something/NN ?/.,because they're always ] (( ruining )) something? /
b,B,Yeah/UH ./.,Yeah. /
qw,A,How/WRB old/JJ is/VBZ your/PRP$ child/NN ?/.,How old is your child? /
sd,B,"Ten/CD ,/,","Ten, /"
sd,B,girl/NN ./.,girl. /
%,A,"Well/UH ,/,","{D Well, } -/"
sd,B,"So/RB ,/, you/PRP know/VBP ,/, just/RB like/IN yours/PRP ,/, ours/PRP is/VBZ always/RB ,/, you/PRP know/VBP ,/,","{C So, } {D you know, } just like yours, ours is always, {D you know, } - /"
%,B,"we/PRP 're/VBP ,/,","we're, - /"
sd,B,"something/NN else/RB goes/VBZ wrong/JJ always/RB ,/, you/PRP know/VBP ,/,","something else goes wrong always, {D you know, } /"
%,B,"it/PRP 's/BES ,/,","it's, -/"
qy,A,Some/DT appliances/NNS breaking/VBG or/CC something/NN ?/.,Some appliances breaking or something? /
nn,B,"No/UH ,/,","No, /"
sd,B,"appliances/NNS ,/,","appliances, - /"
sd,B,"we/PRP had/VBD a/DT couple/NN plumbing/NN problems/NNS ,/,","we had a couple plumbing problems, /"
%,B,"we/PRP 've/VBP ,/, oh/UH ,/,","we've, {F oh, } - /"
sd,B,"who/WP knows/VBZ ,/, you/PRP know/VBP ,/, it/PRP 's/BES always/RB something/NN with/IN homes/NNS ./.","who knows, {D you know, } it's always something with homes. /"
qy^d,A,And/CC you/PRP said/VBD you/PRP were/VBD in/IN Colorado/NNP Springs/NNPS ?/.,{C And } you said you were in Colorado Springs? /
ny,B,Yes/UH ./.,Yes. /
qy,A,Are/VBP there/EX a/DT lot/NN of/IN trailers/NNS around/IN there/RB ?/.,Are there a lot of trailers around there? /
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,there/EX are/VBP there/EX 's/BES a/DT big/JJ military/JJ constituency/NN ./.,there are there's a big military constituency. /
qy,A,And/CC is/VBZ that/DT what/WP you/PRP 're/VBP in/IN ?/.,{C And } is that what you're in? /
nn,B,"Oh/UH ,/, no/UH ,/,","{F Oh, } no, /"
nn,B,no/UH,no /
sd,B,"I/PRP 'm/VBP ,/, I/PRP work/VBP for/IN T/NNP I/NNP ./.","[ I'm, + I ] work for T I. /"
qy,A,"Well/UH ,/, then/RB that/DT 's/BES why/WRB you/PRP 're/VBP doing/VBG this/DT then/RB ,/, is/VBZ n't/RB it/PRP ?/.","{D Well, } then that's why you're doing this then, isn't it? /"
ny,B,"Oh/UH ,/, yes/UH ./.","{F Oh, } yes. /"
bk,A,"Oh/UH ,/, okay/UH ,/,","{F Oh, } <laughter> okay, /"
%,A,"well/UH ,/,","{D well, } -/"
qw,B,What/WP division/NN are/VBP you/PRP in/IN ?/.,What division are you in? /
sd,A,I/PRP 'm/VBP not/RB in/IN T/NNP I/NNP ./.,I'm not in T I. /
b,B,Oh/UH ./.,Oh. /
sd,A,I/PRP had/VBD a/DT friend/NN that/WDT had/VBD a/DT roommate/NN that/WDT worked/VBD for/IN T/NNP I/NNP,I had a friend that had a roommate that worked for T I /
sd,A,"and/CC she/PRP saw/VBD this/DT come/VB up/RP on/IN the/DT computer/NN screen/NN ,/, and/CC ran/VBD it/PRP off/RP ./. And/CC passed/VBN it/PRP MUMBLEx/XX to/IN the/DT people/NNS that/WDT were/VBD interested/JJ ./.","{C and } she saw this come up on the computer screen, and ran it off. And passed it (( )) to the people that were interested. /"
sv,B,"It/PRP 's/BES not/RB a/DT hobby/NN ,/, you/PRP know/VBP ,/,","It's not a hobby, {D you know, } /"
sd,B,it/PRP 's/BES something/NN to/TO do/VB ./.,it's something to do. /
sd,B,"I/PRP get/VBP to/TO here/RB about/IN Texas/NNP again/RB a/DT bit/NN and/CC get/VB to/TO talk/VB to/IN people/NNS all/DT over/IN the/DT country/NN ,/,","I get to here about Texas again a bit and get to talk to people all over the country, /"
sd,B,"you/PRP know/VBP ,/, that/IN I/PRP 've/VBP talked/VBN to/IN someone/NN in/IN Maryland/NNP ,/, I/PRP believe/VBP it/PRP was/VBD ./.","you know, that I've talked to someone in Maryland, I believe it was. /"
sd,A,"I/PRP know/VBP ,/, I/PRP 've/VBP been/VBN talking/VBG to/IN people/NNS in/IN Ohio/NNP ,/, and/CC ,/, uh/UH ,/, Virginia/NNP ,/, and/CC I/PRP think/VBP ,/, California/NNP ./.","I know, I've been talking to people in Ohio, and, {F uh, } Virginia, and I think, California. /"
qy,B,"It/PRP 's/BES interesting/JJ ,/, is/VBZ n't/RB it/PRP ?/.","It's interesting, isn't it? /"
ny,A,"Yeah/UH ,/,","Yeah, /"
sd,A,it/PRP is/VBZ ./.,it is. /
sd,B,"You/PRP know/VBP ,/, the/DT gal/NN I/PRP talked/VBD to/IN in/IN Maryland/NNP ,/, did/VBD n't/RB own/VB a/DT car/NN ,/,","{D You know, } the gal I talked to in Maryland, didn't own a car, /"
sd,B,"she/PRP 's/HVS never/RB traveled/VBN anywhere/RB ,/,","she's never traveled anywhere, /"
sd,B,"she/PRP 's/HVS never/RB been/VBN anywhere/RB ,/,","she's never been anywhere, /"
%,B,"she/PRP ,/, you/PRP know/VBP ,/,","she, {D you know, } - /"
sd,B,"I/PRP talked/VBD about/IN one/CD of/IN the/DT biggest/JJS problems/NNS in/IN the/DT United/NNP States/NNPS being/VBG our/PRP$ roads/NNS ,/,","I talked about one of the biggest problems in the United States being our roads, /"
sd,B,and/CC she/PRP did/VBD n't/RB understand/VB ./.,{C and } she didn't understand. /
sd,B,She/PRP does/VBZ n't/RB drive/VB ./.,She doesn't drive. /
qw,A,How/WRB does/VBZ she/PRP get/VBP to/IN work/NN ?/.,How does she get to work? /
sd,B,"Uh/UH ,/, she/PRP ,/, uh/UH ,/, lives/VBZ on/IN campus/NN ,/,","{F Uh, } she, {F uh, } lives on campus, /"
sd,B,she/PRP 's/BES a/DT college/NN student/NN ./.,she's a college student. /
sd,B,"Buses/NNS and/CC ,/, and/CC ,/, uh/UH ,/, public/JJ transportation/NN ./.","Buses [ and, + and, ] {F uh, } public transportation. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
%,A,"I/PRP had/VBD a/DT re-/XX ,/,","I had a re-, -/"
sd,B,"Her/PRP$ ,/, her/PRP$ parents/NNS live/VBP by/IN the/DT public/JJ transportation/NN ./.","[ Her, + her ] parents live by the public transportation. /"
sv,A,and/CC I/PRP wish/VBP we/PRP could/MD down/IN here/RB ./.,{C and } I wish we could down here. /
aa,B,"Well/UH ,/, it/PRP would/MD be/VB nice/JJ","{D Well, } it would be nice /"
qy,B,"but/CC I/PRP kind/RB of/RB like/IN the/DT freedom/NN ,/, too/RB ,/, do/VBP n't/RB you/PRP ?/.","{C but } I kind of like the freedom, too, don't you? /"
no,A,"Well/UH ,/, sometimes/RB","<Breathing> {D Well, } sometimes /"
sv,A,"but/CC I/PRP tell/VBP you/PRP I/PRP 'd/MD sure/RB like/VB to/TO be/VB able/JJ to/TO get/VB on/IN a/DT bus/NN or/CC something/NN and/CC get/VB to/IN work/NN ,/,","{C but } I tell you I'd sure like to be able to get on a bus or something and get to work, /"
sd,A,"but/CC if/IN I/PRP did/VBD it/PRP ,/, it/PRP would/MD take/VB me/PRP an/DT hour/NN and/CC fifteen/CD minutes/NNS ./.","{C but } if I did it, it would take me an hour and fifteen minutes. /"
sd,A,"I/PRP would/MD have/VB to/TO get/VB on/IN one/CD and/CC drive/VB ,/, or/CC walk/VB to/IN a/DT bu-/XX ,/, you/PRP know/VBP ,/,","I would have to get on one and drive, or walk to a bu-, {D you know, } - /"
sd,A,there/EX 's/BES one/CD terminal/NN close/RB to/IN us/PRP,there's one terminal close to us /
sd,A,"and/CC then/RB they/PRP 'd/MD drive/VB me/PRP to/IN the/DT main/JJ terminal/NN here/RB ,/,","{C and then } they'd drive me to the main terminal here, /"
b,B,Right/UH ./.,Right. /
sd,A,"then/RB ,/, I/PRP 'd/MD have/VB to/TO go/VB to/IN downtown/NN Dallas/NNP and/CC then/RB walk/VB over/RB couple/NN blocks/NNS and/CC get/VB on/IN another/DT bus/NN to/TO go/VB to/IN my/PRP$ school/NN ./.","then, I'd have to go to downtown Dallas and then walk over couple blocks and get on another bus to go to my school. /"
sv,B,"If/IN it/PRP 's/BES anything/NN like/IN ,/, uh/UH ,/,","If it's anything like, {F uh, } -/"
bf,A,So/RB that/DT 's/BES too/RB much/JJ ./.,{C So } that's too much. /
sv,B,"Dallas/NNP always/RB has/VBZ been/VBN ,/,","Dallas always has been, /"
sv,B,no/DT one/CD wants/VBZ to/TO be/VB at/IN downtown/NN Dallas/NNP much/JJ ./.,no one wants to be at downtown Dallas much. /
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,but/CC there/EX sure/RB are/VBP a/DT lot/NN of/IN people/NNS that/WDT work/VBP down/IN there/RB ./.,{C but } there sure are a lot of people that work down there. /
qy,B,Is/VBZ the/DT crime/NN rate/NN still/RB bad/JJ ?/.,Is the crime rate still bad? /
na,A,Definitely/UH ./.,Definitely. /
sd,A,"And/CC I/PRP went/VBD down/IN there/RB a/DT couple/NN ,/, maybe/RB three/CD weeks/NNS ago/RB for/IN a/DT trial/NN ,/,","{C And } I went down there a couple, maybe three weeks ago for a trial, /"
sd,A,"and/CC ,/, I/PRP mean/VBP ,/, all/PDT these/DT people/NNS were/VBD standing/VBG up/RB ,/, that/DT was/VBD ,/, you/PRP know/VBP ,/, during/IN the/DT workday/NN all/DT along/IN the/DT cur-/XX ,/, streets/NNS ,/,","{C and, } {E I mean, } all these people were standing up, that was, {D you know, } during the workday all along the [ cur-, + ] streets,"
b,B,Huh/UH ./.,{F Huh. } /
+,A,"you/PRP know/VBP ,/, just/RB all/RB around/IN these/DT vacant/JJ buildings/NNS ,/, just/RB a/DT lot/NN of/IN vacant/JJ buildings/NNS ,/,","{D you know, } just all around these vacant buildings, (( just )) a lot of vacant buildings, /"
sd,A,"and/CC they/PRP 're/VBP just/RB being/VBG demolished/VBN ,/,","{C and } they're just being demolished, /"
b,B,Huh/UH ./.,{F Huh. } /
sd,A,"and/CC ,/, and/CC they/PRP stink/VBP","[ {C and, } + {C and } ] they stink /"
b,B,Yeah/UH ./.,Yeah. /
ba,B,"Huh/UH ,/, that/DT 's/BES terrible/JJ ./.","{F Huh, } that's terrible. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"So/RB ,/, Garland/NNP ,/, how/WRB nice/JJ is/VBZ it/PRP now/RB ,/,","{C So, } Garland, how nice is it now, /"
sd,B,it/PRP 's/HVS been/VBN a/DT while/NN since/IN I/PRP 've/VBP been/VBN there/RB ./.,it's been a while since I've been there. /
sv,A,"You/PRP know/VBP ,/, I/PRP think/VBP it/PRP might/MD be/VB up/IN to/IN two/CD hundred/CD and/CC fifty/CD thousand/CD ./.","{D You know, } I think it might be up to two hundred and fifty thousand. /"
sd,A,It/PRP 's/HVS gotten/VBN big/JJ ./.,It's gotten big. /
aa,B,"Yes/UH ,/,","Yes, /"
sd,B,it/PRP has/VBZ ./.,it has. /
sv,A,"I/PRP think/VBP when/WRB we/PRP moved/VBD here/RB it/PRP was/VBD like/IN a/DT hundred/CD and/CC twenty/CD ,/, something/NN like/IN that/DT ./.","I think when we moved here it was like a hundred and twenty, something like that. /"
sd,A,"And/CC I/PRP did/VBD n't/RB realize/VB ,/, when/WRB I/PRP moved/VBD here/RB ,/, that/WDT it/PRP was/VBD a/DT separate/JJ town/NN from/IN Dallas/NNP ./.","{C And } I didn't realize, when I moved here, that it was a separate town from Dallas <laughter>. /"
b,B,"Well/UH ,/, yeah/UH ,/,","{D Well, } yeah, /"
sd,B,it/PRP is/VBZ ./.,it is. /
sd,A,"I/PRP know/VBP ,/, now/RB","I know, now <laughter> /"
sd,A,but/CC I/PRP did/VBD n't/RB ./.,{C but } I didn't. /
qw,B,Where/WRB you/PRP from/RB ?/.,Where you from? /
sd,A,"I/PRP 'm/VBP from/IN Kilgore/NNP ,/, Texas/NNP","I'm from Kilgore, Texas /"
sd,A,"it/PRP 's/BES in/IN east/JJ ,/,","it's in east, -/"
b^m,B,"Kilgore/NNP ,/,","Kilgore, /"
sd,B,I/PRP know/VBP where/WRB Kilgore/NNP is/VBZ ./.,I know where Kilgore is. /
qw,A,"Oh/UH ,/, where/WRB you/PRP from/IN ?/.","{F Oh, } where you from? /"
sd,B,"I/PRP 'm/VBP ,/, I/PRP 'm/VBP originally/RB from/IN Lubbock/NNP ./.","[ I'm, + I'm ] originally from Lubbock. /"
qy,A,Are/VBP you/PRP ?/.,Are you? /
ny,B,Yeah/UH ./.,Yeah. /
qw,A,"So/RB ,/, why/WRB did/VBD you/PRP move/VBP up/IN to/IN Colorado/NNP ?/.","{C So, } why did you move up to Colorado? /"
sd,B,Seemed/VBN like/IN the/DT thing/NN to/TO do/VB at/IN the/DT time/NN ./.,Seemed like the thing to do at the time. /
sd,A,"Well/UH ,/, it/PRP 's/BES real/RB pretty/RB up/IN there/RB ./.","{D Well, } it's real pretty up there. /"
sd,A,"I/PRP have/VBP a/DT friend/NN ,/,","I have a friend,"
sd,B,"Oh/UH ,/, I/PRP love/VBP it/PRP ,/,","{F Oh, } I love it,"
+,A,in/IN Denver/NNP ./.,in Denver. /
+,B,the/DT mountains/NNS ./.,the mountains. /
sd,B,"I/PRP love/VBP the/DT mountains/NNS ,/,","I love the mountains, /"
qw,A,"What/WP do/VBP you/PRP ,/,","What do you, -/"
ad,B,"uh/UH ,/, back/RB to/IN the/DT topic/NN ,/,","{F uh, } back to the topic, /"
br,A,What/WP ?/.,What? /
sv,B,"it/PRP seems/VBZ that/IN ,/, uh/UH ,/, more/JJR and/CC more/JJR people/NNS are/VBP not/RB MUMBLEx/XX owning/VBG traditional/JJ homes/NNS these/DT days/NNS ./.","it seems that, {F uh, } more and more people are not (( )) owning traditional homes these days. /"
sv,A,"They/PRP 're/VBP not/RB owning/VBG homes/NNS ,/, period/NN ./.","They're not owning homes, period. /"
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,"yeah/UH ,/,","yeah, /"
sv,B,"uh/UH ,/, everyone/NN says/VBZ ,/, you/PRP know/VBP ,/,","{F uh, } everyone says, {D you know, } - /"
sd,B,"when/WRB I/PRP bought/VBD this/DT several/JJ years/NNS ago/RB when/WRB our/PRP$ local/JJ economy/NN was/VBD good/JJ everyone/NN said/VBD ,/, no/UH ,/, no/UH ,/, you/PRP 're/VBP crazy/JJ to/TO buy/VB a/DT mobile/JJ home/NN ./.","when I bought this several years ago when our local economy was good everyone said, no, no, you're crazy to buy a mobile home. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"But/CC now/RB it/PRP seems/VBZ that/IN ,/, uh/UH ,/, with/IN the/DT local/JJ economy/NN bad/JJ and/CC T/NNP I/NNP","<Breathing> {C But } now it seems that, {F uh, } with the local economy bad and T I - /"
sv,B,"and/CC strange/JJ it/PRP seems/VBZ that/IN ,/, uh/UH ,/,","{C and } (( strange )) it seems that, {F uh, } -/"
^2,A,It/PRP was/VBD n't/RB such/PDT a/DT bad/JJ idea/NN ?/.,It wasn't such a bad idea? /
sv,B,"Oh/UH ,/, they/PRP 're/VBP doing/VBG some/DT back/GW pedaling/^NN ./.","{F Oh, } they're doing some back pedaling. /"
qy,A,"So/RB ,/, have/VBP you/PRP got/VBN ,/, uh/UH ,/, land/NN ?/.","{C So, } have you got, {F uh, } land? /"
nn,B,"No/UH ,/,","No, /"
sd,B,"I/PRP 'm/VBP renting/VBG at/IN the/DT time/NN ,/,","I'm renting at the time, /"
%,B,so/RB ./.,{C so. } -/
sd,A,"I/PRP did/VBD that/DT one/CD year/NN ,/,","I did that one year, /"
sd,A,I/PRP lived/VBD with/IN two/CD other/JJ girls/NNS,I lived with two other girls /
sd,A,and/CC we/PRP all/DT taught/VBD ./.,{C and } we all taught. /
sd,A,"And/CC it/PRP was/VBD a/DT two/CD bedroom/NN ,/,","{C And } it was a two bedroom, /"
sd,A,"so/RB ,/, we/PRP took/VBD turns/NNS ,/, you/PRP know/VBP ,/,","{C so, } we took turns, <laughter> {D you know, }"
ba,B,Gosh/UH ./.,Gosh. /
+,A,"having/VBG ,/, sharing/VBG the/DT bedroom/NN ./.","[ having, + sharing ] the bedroom. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,I/PRP got/VBD to/IN where/WRB I/PRP decided/VBD I/PRP wanted/VBD to/TO pay/VB more/JJR rent/NN and/CC get/VB a/DT private/JJ bedroom/NN ./.,I got to where I decided I wanted to pay more rent and get a private bedroom. /
sd,A,And/CC then/RB we/PRP had/VBD two/CD baths/NNS,{C And then } we had two baths /
sd,A,"it/PRP was/VBD just/RB ,/, one/CD ,/, the/DT little/JJ bathroom/NN ,/, were/VBD the/DT thing/NN that/WDT really/RB bothered/VBD me/PRP because/IN I/PRP felt/VBD real/RB closed/JJ in/RP ./.","it was just, [ one, + ] the little bathroom, were the thing that really bothered me because I felt real closed in. /"
sv,B,"Well/UH ,/, mobile/JJ homes/NNS have/VBP changed/VBN a/DT lot/NN probably/RB since/IN you/PRP had/VBD one/CD ./.","{D Well, } mobile homes have changed a lot probably since you had one. /"
sd,A,That/DT was/VBD in/IN the/DT seventies/NNS ./.,That was in the seventies. /
sd,B,"Ours/PRP is/VBZ wood/NN s-/XX ,/, ours/PRP is/VBZ wood/NN sided/JJ ,/,","[ Ours is wood s-, + ours is wood sided, ] /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"and/CC it/PRP has/VBZ a/DT traditional/JJ V/SYM top/NN ,/,","{C and } it has a traditional (( V top )) ,"
fa,A,I/PRP 'm/VBP sorry/JJ ./.,<Sneezing> I'm sorry. /
+,B,"roof/NN ,/,","roof, /"
sd,B,"and/CC ,/, uh/UH ,/, it/PRP 's/BES nine/CD hundred/CD and/CC eighty/CD square/NN foot/NN ./.","{C and, } {F uh, } it's nine hundred and eighty square foot. /"
qy^d,B,"What/WP ,/, two/CD bedroom/NN ,/, one/CD bath/NN ,/,","What, two bedroom, one bath,"
ny,A,Uh-huh/UH ./.,Uh-huh. /
+,B,rooms/NNS are/VBP nice/JJ sized/JJ ./.,rooms are nice sized. /
sd,B,"Well/UH ,/, you/PRP can/MD imagine/VB nine/CD hundred/CD eighty/CD square/NN foot/NN broke/VBD up/RP into/IN two/CD bedrooms/NNS ,/, one/CD bath/NN ,/,","{D Well, } you can imagine nine hundred eighty square foot broke up into two bedrooms, one bath, /"
qy,A,"So/RB have/VBP ,/,","<Sneezing> {C So } [ have, +"
sd,B,"it/PRP 's/BES ,/, it/PRP 's/BES comfy/JJ ./.","[ it's, + it's ] comfy. /"
+,A,Have/VBP you/PRP got/VBN it/PRP under/IN MUMBLEx/XX ?/.,Have ] you got it under (( )) ? -/
ny,B,Yes/UH ./.,Yes. /
qy,A,Are/VBP you/PRP required/VBN to/TO by/IN law/NN ?/.,Are you required to by law? /
sd,A,We/PRP were/VBD down/IN here/RB ./.,We were down here. /
sd,B,It/PRP was/VBD already/RB setup/NN when/WRB we/PRP bought/VBD it/PRP ./.,It was already setup when we bought it. /
b,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"well/UH ,/, I/PRP bet/VBP it/PRP 's/BES not/RB bad/JJ ./.","{D well, } I bet it's not bad. /"
b,B,"Oh/UH ,/, yeah/UH ,/,","{F Oh, } yeah, /"
sd,B,"it/PRP 's/BES wood/NN sided/JJ it/PRP has/VBZ sheetrock/NN everywhere/RB ,/,","it's wood sided it has sheetrock everywhere, /"
sd,B,"and/CC ,/, uh/UH ,/, you/PRP know/VBP ,/, so/RB ,/, it/PRP 's/BES quieter/JJR than/IN you/PRP remember/VBP mobile/JJ homes/NNS to/TO be/VB ./.","[ {C and, } + {F uh, } {D you know, } {C so, } ] it's quieter than you remember mobile homes to be. /"
b,A,"Okay/UH ,/,","Okay, /"
qw,A,but/CC how/WRB much/NN is/VBZ yours/PRP ?/.,{C but } how much is yours? /
sd,A,"When/WRB we/PRP bought/VBD ours/PRP we/PRP were/VBD paying/VBG tw-/XX ,/, uh/UH ,/, three/CD hundred/CD twenty-nine/CD dollars/NNS ./.","When we bought ours we were paying [ tw-, + ] {F uh, } three hundred twenty-nine dollars. /"
sd,B,"Oh/UH ,/, our/PRP$ payments/NNS are/VBP like/IN two/CD twenty/CD ./.","{F Oh, } our payments are like two twenty. /"
qw,A,For/IN how/WRB many/JJ years/NNS ?/.,For how many years? /
sd,B,Fifteen/CD ./.,Fifteen. /
sv,A,"Oh/UH ,/, so/RB ,/, it/PRP was/VBD still/RB a/DT lot/NN cheaper/JJR ,/,","(( {F Oh, } {C so, } )) it was still a lot cheaper, /"
br,B,"And/CC ,/, uh/UH ,/, what/WP ?/.","{C And, } {F uh, } what? /"
sv,A,"so/RB ,/, it/PRP was/VBD still/RB a/DT lot/NN cheaper/JJR than/IN what/WP we/PRP gave/VBD because/IN ours/PRP is/VBZ thirty/CD years/NNS ,/,","{C so, } it was still a lot cheaper than what we gave because ours is thirty years, /"
sd,A,"and/CC we/PRP bought/VBD one/CD of/IN the/DT cheapest/JJS houses/NNS ,/, you/PRP know/VBP ,/, a/DT tract/NN house/NN ./.","{C and } we bought one of the cheapest houses, {D you know, } a tract house. /"
b,B,"Yeah/UH ,/,","Yeah, /"
b,B,"oh/UH ,/, yes/UH ./.","{F oh, } yes. /"
sd,B,"A/DT mobile/JJ home/NN 's/BES a/DT heck/NN of/IN a/DT lot/NN cheaper/JJR ,/,","A mobile home's a heck of a lot cheaper, /"
qy^d,A,Which/WDT probably/RB did/VBD n't/RB make/VB much/JJ difference/NN ./.,Which probably didn't make much difference. /
sd,B,it/PRP did/VBD ./.,it did. /
qy,A,have/VBP a/DT MUMBLEx/XX in/IN it/PRP ./.,(( have a )) (( )) in it. -/
nn,B,"No/UH ,/,","No, /"
nn,B,"no/UH ,/,","no, /"
nn,B,no/UH,no /
sd,B,"what/WP I/PRP meant/VBD ,/, not/RB in/IN quality/NN ,/,","what I meant, not in quality, - /"
sd,B,"what/WP I/PRP meant/VBD was/VBD ,/,","what I meant was,"
^2,A,In/IN the/DT price/NN ./.,In the price. /
+,B,four/CD years/NNS equity/NN costs/NNS five/CD hundred/CD dollars/NNS ./.,four years equity costs five hundred dollars. /
ba,A,"Gee/UH ,/, nice/UH ,/, huh/UH ./.","{D Gee, } nice, {F huh. } /"
ba,A,That/DT sounds/VBZ good/JJ ./.,That sounds good. /
