act_tag,speaker,pos,text
sd,A,"like/UH yesterday/NN I/PRP was/VBD tell/VB him/PRP ,/, you/PRP have/VBP to/TO ,/, you/PRP 're/VBP supposed/VBN to/TO squeeze/VB the/DT plastic/JJ jugs/NNS before/IN you/PRP take/VBP them/PRP up/IN there/RB ./.","{D like } yesterday I was tell him, [ you have to, + you're supposed to ] squeeze the plastic jugs <laughter> before you take them up there. /"
br,B,You/PRP 're/VBP supposed/VBN to/TO what/WP ./.,You're supposed to what. /
sd,A,"Every/DT time/NN he/PRP turns/VBZ around/RB I/PRP 'm/VBP giving/VBG him/PRP some/DT new/JJ rule/NN ,/,","Every time he turns around I'm giving him some new rule,"
qw,B,But/CC what/WP are/VBP you/PRP supposed/VBN to/TO do/VB with/IN them/PRP ./.,{C But } what are you supposed to do with them. /
+,A,"where/WRB you/PRP 're/VBP supposed/VBN to/TO squish/VB up/RP the/DT ,/, you/PRP know/VBP ,/, like/IN collapse/VB the/DT plastic/NN jugs/NNS ./.","where you're supposed to [ squish up the, + {D you know, } {D like } collapse ] the plastic jugs."
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
+,A,Instead/IN of/IN taking/VBG them/PRP up/IN there/RB solid/JJ ./.,Instead of taking them up there solid. /
sd,A,And/CC I/PRP wish/VBP that/IN our/PRP$ recycling/NN center/NN took/VBD paper/NN bags/NNS ./.,{C And } I wish that our recycling center took paper bags. /
sd,A,They/PRP wo/MD n't/RB take/VB those/DT ./.,They won't take those. /
sd,A,"We/PRP like/VBP to/TO put/VB our/PRP$ ,/, just/RB put/VB our/PRP$ newspapers/NNS in/IN a/DT paper/NN bag/NN ,/, you/PRP know/VBP ,/, and/CC then/RB carry/VB them/PRP up/IN there/RB that/DT way/NN ./.","We like to [ put our, + just put our ] newspapers in a paper bag, {D you know, } and then carry them up there that way. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,And/CC we/PRP have/VBP to/TO bring/VB the/DT paper/NN bags/NNS back/RB every/DT time/NN ./.,{C And } we have to bring the paper bags back every time.
b,B,Yeah/UH ./.,Yeah. /
+,A,Because/IN they/PRP wo/MD n't/RB take/VB them/PRP ./.,Because they won't take them. /
qy,A,"Do/VBP you/PRP ,/, uh/UH ,/, take/VB your/PRP$ papers/NNS somewhere/RB","Do you, {F uh, } take your papers somewhere /"
qrr,A,or/CC does/VBZ someone/NN pick/VB them/PRP up/RP ?/.,{C or } does someone pick them up? /
sd,B,"We/PRP ,/, we/PRP usually/RB collect/VBP a/DT ,/, you/PRP know/VBP ,/, collect/VBP a/DT quite/PDT a/DT bit/NN","[ We, + we ] usually [ collect a, + {D you know, } collect ] [ a + quite a bit ] /"
sd,B,"and/CC then/RB we/PRP take/VBP them/PRP ,/, take/VBP them/PRP in/RP ./.","{C and then } we [ take them, + take them ] in. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,A,"We/PRP ,/, um/UH ,/, we/PRP do/VBP n't/RB take/VB our/PRP$ cans/NNS up/IN to/IN that/DT center/NN ,/, though/RB ,/,","[ We, + {F um, } we ] don't take our cans up to that center, though, /"
sd,A,"our/PRP$ aluminum/NN cans/NNS ,/, we/PRP like/VBP to/TO take/VB them/PRP to/IN one/CD of/IN the/DT places/NNS where/WRB they/PRP pay/VBP you/PRP for/IN them/PRP ./.","our aluminum cans, we like to take them to one of the places where they pay you for them. /"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"we/PRP do/VBP n't/RB ,/, we/PRP do/VBP n't/RB ,/, um/UH ,/, use/VB aluminum/NN cans/NNS ,/,","[ we don't, + we don't, ] {F um, } use aluminum cans, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"so/RB ,/, we/PRP generally/RB do/VBP n't/RB have/VB those/DT to/TO do/VB ./.","{C so, } we generally don't have those to do. /"
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"it/PRP takes/VBZ us/PRP about/RB a/DT year/NN to/TO save/VB up/RP enough/JJ to/TO be/VB worth/JJ ,/, you/PRP know/VBP ,/, worth/JJ bothering/VBG to/TO go/VB in/RB and/CC do/VB ,/,","it takes us about a year to save up enough to be [ worth, + {D you know, } worth ] bothering to go in and do, /"
qy,A,"but/CC ./. Do/VBP you/PRP ,/, um/UH ,/, have/VB any/DT ideas/NNS on/IN anything/NN that/WDT would/MD make/VB ,/,","{C but. } Do you, {F um, } have any ideas on anything that would make, -/"
sd,B,"You/PRP know/VBP ,/, they/PRP ,/, they/PRP charge/VBP you/PRP ,/, you/PRP know/VBP ,/,","{D You know, } [ they, + they ] charge you, {D you know, } /"
sd,B,it/PRP 's/BES like/UH a/DT flat/JJ rate/NN I/PRP think/VBP for/IN picking/VBG up/RP your/PRP$ garbage/NN ./.,it's {D like } a flat rate I think for picking up your garbage. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"And/CC I/PRP know/VBP a/DT lot/NN of/IN people/NNS it/PRP would/MD ,/, would/MD solve/VB the/DT convenience/NN problem/NN if/IN they/PRP had/VBD curbside/NN pickup/NN","{C And } <throat_clearing> I know a lot of people it [ would, + would ] solve the convenience problem if they had curbside pickup /"
sd,B,and/CC some/DT communities/NNS are/VBP trying/VBG to/TO do/VB that/DT now/RB ./.,{C and } some communities are trying to do that now. /
sv,B,"And/CC I/PRP think/VBP that/IN maybe/RB if/IN they/PRP only/RB charged/VBD for/IN the/DT garbage/NN that/WDT you/PRP did/VBD not/RB sort/VB and/CC have/VB set/VBN up/RP for/IN recycling/NN ,/,","{C And } I think that maybe if they only charged for the garbage that you did not sort and have set up for recycling, -/"
b,A,Right/UH ./.,Right. /
sv,B,"they/PRP ,/, they/PRP charged/VBD you/PRP by/IN ,/, by/IN weight/NN of/IN how/WRB much/JJ trash/NN you/PRP were/VBD actually/RB sending/VBG to/IN a/DT land/NN fill/NN ./.","[ they, + they ] charged you [ by, + by ] weight of how much trash you were actually sending to a land fill. /"
aa,A,Yeah/UH,Yeah /
ba,A,that/DT would/MD be/VB a/DT good/JJ idea/NN ./.,that would be a good idea. /
sv,B,That/DT that/DT might/MD be/VB a/DT better/JJR way/NN to/TO do/VB it/PRP ./.,[ That + that ] might be a better way to do it. /
b,A,Yeah/UH ./.,Yeah. /
sv,B,"And/CC then/RB people/NNS would/MD ,/, would/MD know/VB that/IN it/PRP was/VBD going/VBG to/TO cost/VB them/PRP money/NN to/TO not/RB sort/VB their/PRP$ trash/NN ./.","{C And } then people [ would, + would ] know that it was going to cost them money to not sort their trash. /"
aa,A,Right/UH ./.,Right. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,that/DT would/MD be/VB a/DT real/RB good/JJ motivation/NN for/IN people/NNS ./.,that would be a real good motivation for people. /
sv,B,"You/PRP know/VBP ,/, because/IN then/RB it/PRP would/MD ,/, then/RB it/PRP would/MD make/VB monetary/JJ sense/NN to/IN them/PRP ,/, you/PRP know/VBP ,/, to/TO say/VB ,/, hey/UH ,/, you/PRP know/VBP ,/, if/IN I/PRP just/RB spend/VBP the/DT time/NN to/TO ,/, to/TO sort/VB this/DT out/RP where/WRB this/DT stuff/NN can/MD be/VB recycled/VBN then/RB I/PRP do/VBP n't/RB have/VB to/TO pay/VB for/IN them/PRP hauling/VBG it/PRP off/RP ./.","{D You know, } because [ then it would, + then it would ] make monetary sense to them, {D you know, } to say, hey, {D you know, } if I just spend the time [ to, + to ] sort this out where this stuff can be recycled then I don't have to pay for them hauling it off. /"
aa,A,Right/UH ./.,Right. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"my/PRP$ father/NN was/VBD telling/VBG me/PRP about/IN some/DT program/NN he/PRP read/VBD about/IN where/WRB you/PRP buy/VBP your/PRP$ bags/NNS ,/, like/UH you/PRP buy/VBP your/PRP$ garbage/NN bag/NN from/IN the/DT city/NN ,/,","my father was telling me about some program he read about where [ you buy your bags, + {D like } you buy your garbage bag ] from the city, /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,and/CC you/PRP pay/VBP more/JJR than/IN just/RB what/WP you/PRP would/MD pay/VB for/IN an/DT empty/JJ garbage/NN bag/NN,{C and } you pay more than just what you would pay for an empty garbage bag /
sd,A,"but/CC then/RB you/PRP do/VBP n't/RB pay/VB any/DT monthly/JJ fee/NN or/CC anything/NN ,/,","{C but } then you don't pay any monthly fee or anything, /"
sd,A,"so/RB how/GW ever/^WRB many/JJ bags/NNS of/IN garbage/NN you/PRP throw/VBP away/RB ,/, that/DT 's/BES how/WRB many/JJ you/PRP have/VBP to/TO pay/VB for/IN ./.","{C so } how ever many bags of garbage you throw away, that's how many you have to pay for. /"
b,B,"Oh/UH ,/, yeah/UH","{F Oh, } yeah /"
sv,B,that/DT 's/BES about/RB the/DT same/JJ kind/NN of/IN thing/NN ./.,that's about the same kind of thing. /
aa,A,Yeah/UH ./.,Yeah. /
aa,A,Yeah/UH,Yeah /
sv,A,that/DT would/MD be/VB a/DT real/RB good/JJ idea/NN ./.,that would be a real good idea. /
sd,A,I/PRP 'm/VBP trying/VBG to/TO think/VB if/IN there/EX 's/BES anything/NN else/RB I/PRP could/MD think/VB of/IN ./.,I'm trying to think if there's anything else I could think of. /
sd,A,"They/PRP are/VBP talking/VBG about/IN going/VBG to/IN curbside/NN pickup/NN in/IN our/PRP$ ,/, in/IN our/PRP$ city/NN MUMBLEx/XX ./.","They are talking about going to curbside pickup [ in our, + in our city ] (( )) . /"
qw,B,Where/WRB do/VBP you/PRP live/VB ?/.,Where do you live? /
sd,A,"Rowlett/NNP ,/, Texas/NNP ./.","Rowlett, Texas. /"
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
qy,A,Do/VBP you/PRP know/VB where/WRB that/DT is/VBZ ?/.,Do you know where that is? /
ny,B,Yes/UH ./.,Yes. /
sd,A,"And/CC I/PRP do/VBP n't/RB know/VB if/IN they/PRP decided/VBD to/TO do/VB ,/, or/CC not/RB ,/,","{C And } I don't know if they decided to do, or not, /"
sd,A,but/CC I/PRP think/VBP they/PRP said/VBD it/PRP was/VBD going/VBG to/TO add/VB like/UH either/DT a/DT dollar/NN or/CC three/CD dollars/NNS a/DT month/NN to/IN your/PRP$ bill/NN to/TO have/VB them/PRP do/VB that/DT ./.,{C but } I think they said it was going to add {D like } either a dollar or three dollars a month to your bill to have them do that. /
sv,A,"Although/IN ,/, I/PRP think/VBP a/DT lot/NN of/IN those/DT programs/NNS can/MD operate/VB at/IN about/RB a/DT break/VB even/JJ ,/, break/VB even/JJ point/NN ,/,","Although, I think a lot of those programs can operate at about a [ break even, + break even ] point,"
aa,B,It/PRP seems/VBZ like/IN they/PRP would/MD be/VB able/JJ to/TO ./.,It seems like they would be able to. /
+,A,without/IN charging/VBG people/NNS ./.,without charging people. /
%,A,Yeah/UH ./.,Yeah <<pause>>. /
h,A,"I/PRP do/VBP n't/RB know/VB ,/, uh/UH ,/,","I don't know, {F uh, } /"
sv,A,I/PRP guess/VBP it/PRP just/RB depends/VBZ on/IN how/WRB they/PRP manage/VBP it/PRP ./.,I guess it just depends on how they manage it. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,I/PRP do/VBP n't/RB know/VB how/WRB much/JJ they/PRP get/VBP when/WRB they/PRP sell/VBP all/PDT that/DT stuff/NN ./.,I don't know how much they get when they sell all that stuff. /
x,B,,<Throat_clearing>.
sd,A,"The/DT center/NN that/WDT they/PRP 've/VBP got/VBN now/RB where/WRB you/PRP take/VBP your/PRP$ stuff/NN in/IN I/PRP ,/, I/PRP think/VBP that/DT should/MD be/VB making/VBG some/DT money/NN ./.","The center that they've got now where you take your stuff in [ I, + I ] think that should be making some money."
b,B,Yeah/UH ./.,Yeah. /
+,A,Since/IN they/PRP just/RB have/VBP to/TO hire/VB someone/NN to/TO man/VB it/PRP a/DT few/JJ hours/NNS a/DT week/NN ./.,Since they just have to hire someone to man it a few hours a week. /
sd,A,"And/CC they/PRP sell/VBP ,/, I/PRP guess/VBP they/PRP sell/VBP everything/NN to/IN some/DT waste/NN company/NN that/WDT comes/VBZ and/CC gets/VBZ it/PRP ./.","{C And } [ they sell, + I guess they sell ] everything to some waste company that comes and gets it. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,"But/CC I/PRP wish/VBP that/IN ,/, uh/UH ,/, more/JJR of/IN the/DT cans/NNS ,/, you/PRP know/VBP ,/, like/UH the/DT cans/NNS you/PRP buy/VBP vegetables/NNS and/CC fruit/NN and/CC stuff/NN like/IN that/DT in/IN were/VBD recyclable/JJ ./.","{C But } I wish that, {F uh, } more of [ the cans, + {D you know, } {D like } the cans ] you buy vegetables and fruit and stuff like that in were recyclable. /"
%,A,"I/PRP do/VBP n't/RB ,/,","I don't, - /"
sd,A,a/DT lot/NN of/IN that/DT 's/BES that/DT recyclable/JJ steel/NN,a lot of that's that recyclable steel /
sd,A,and/CC I/PRP do/VBP n't/RB know/VB anybody/NN that/WDT takes/VBZ that/DT ./.,{C and } I don't know anybody that takes that. /
aa,B,"Yeah/UH ,/,","Yeah, /"
aa,B,that/DT 's/BES true/JJ MUMBLEx/XX ./.,that's true (( )) . /
sd,A,"Th-/XX ,/, my/PRP$ husband/NN likes/VBZ Pepsi/NNP","[ Th-, + my ] husband likes Pepsi /"
sd,A,"and/CC those/DT cans/NNS are/VBP steel/NN instead/IN of/IN aluminum/NN ,/,","{C and } those cans are steel instead of aluminum, /"
sd,A,"so/RB we/PRP ca/MD n't/RB ,/, ca/MD n't/RB ever/RB recycle/VB them/PRP ./.","{C so } we [ can't, + can't ] ever recycle them. /"
sv,A,I/PRP think/VBP it/PRP 's/BES a/DT good/JJ reason/NN to/TO quit/VB buying/VBG it/PRP ./.,I think it's a good reason to quit buying it. /
sd,B,"Um/UH ,/, now/UH I/PRP did/VBD n't/RB know/VB that/DT ,/,","{F Um, } now I didn't know that, /"
sd,B,"cause/IN we/PRP just/RB usually/RB if/IN we/PRP 're/VBP going/VBG to/TO ,/, uh/UH ,/, buy/VB sodas/NNS they/PRP 're/VBP in/IN the/DT ,/, the/DT two/CD liter/NN bottles/NNS ./.","{C cause } [ we just + usually if we're ] going to, {F uh, } buy sodas they're in [ the, + the ] two liter bottles. /"
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"that/DT 's/BES what/WP we/PRP buy/VBP the/DT most/JJS of/IN ,/, unless/IN we/PRP 're/VBP going/VBG on/IN a/DT trip/NN or/CC something/NN where/WRB we/PRP want/VBP to/TO ,/,","that's what we buy the most of, unless we're going on a trip or something where we want to,"
b,B,Yeah/UH ./.,Yeah. /
+,A,put/VB the/DT cans/NNS in/IN a/DT cooler/NN ./.,put the cans in a cooler <<pause>>. /
sd,A,"But/CC ,/, well/UH that/DT 's/BES all/DT I/PRP can/MD really/RB think/VB about/IN for/IN recycling/NN ./.","{C But, } {D well } that's all I can really think about for recycling. /"
b,B,Okay/UH ./.,Okay. /
fc,A,It/PRP was/VBD good/JJ talking/VBG to/IN you/PRP ./.,It was good talking to you. /
fc,B,Okay/UH ./.,Okay. /
fc,A,"Uh/UH ,/, bye/UH ./.","{F Uh, } bye. /"
fc,B,"All/RB right/JJ ,/,","All right, /"
fc,B,bye-bye/UH ./. ./.,bye-bye. <talking> <<Background voice said what's that about>>. /
x,A,,<Noise> <<Dial tones>>.
t3,B,?/.,"<Talking> <<Background voice said, where were they from>>?"
