act_tag,speaker,pos,text
sv,B,"I/PRP have/VBP to/TO say/VB ,/, during/IN the/DT war/NN we/PRP 're/VBP ,/, the/DT American/JJ public/NN was/VBD probably/RB flooded/VBN with/IN too/RB much/JJ information/NN","I have to say, during the war [ we're, + ] the American public was probably flooded with too much information /"
sd,B,"and/CC as/RB far/RB as/IN the/DT sub/NN question/NN about/IN the/DT ,/, was/VBD ,/, am/VBP I/PRP satisfactorily/RB covered/VBD ,/, I/PRP have/VBP to/TO say/VB yes/UH ./.","{C and } as far as the (( sub )) question about [ the, + ] was, am I (( satisfactorily covered )) , I have to say yes. /"
sv,B,"But/CC when/WRB it/PRP came/VBD to/IN the/DT war/NN issues/NNS ,/, who/WP 's/BES telling/VBG the/DT truth/NN ./.","{C But } when it came to the war issues, who's telling the truth. /"
sd,B,"Between/IN the/DT channels/NNS there/EX was/VBD ,/, uh/UH ,/, the/DT casualties/NNS ,/, the/DT amount/NN of/IN missiles/NNS launched/VBN were/VBD different/JJ","Between the channels there was, {F uh, } the casualties, the amount of missiles launched were different /"
sv,B,"and/CC it/PRP was/VBD almost/RB too/RB much/JJ information/NN ,/, over/RB communicated/JJ ./.","{C and } it was almost too much information, over communicated. /"
aa,A,"Well/UH ,/, that/DT 's/BES true/JJ ,/,","{D Well, } that's true, /"
%,A,"but/CC I/PRP ,/,","{C but } I, - /"
sv,A,my/PRP$ personal/JJ opinion/NN is/VBZ that/IN the/DT various/JJ network/NN news/NN medias/NNS were/VBD trying/VBG to/TO interpret/VB the/DT news/NN to/IN the/DT best/JJS of/IN their/PRP$ abilities/NNS since/IN they/PRP were/VBD not/RB very/RB well/RB informed/VBN by/IN the/DT military/NN ./.,my personal opinion is that the various network news medias were trying to interpret the news to the best of their abilities since they were not very well informed by the military. /
aa,B,True/JJ ./.,True. /
aa,B,I/PRP agree/VBP with/IN you/PRP ./.,I agree with you. /
sd,A,"Now/RB ,/, I/PRP can/MD appreciate/VB that/DT ,/, especially/RB after/IN what/WP happened/VBD in/IN Vietnam/NNP ./.","Now, I can appreciate that, especially after what happened in Vietnam. /"
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,which/WDT is/VBZ a/DT joke/NN ./.,which is a joke. /
"fo_o_fw_""_by_bc",A,"Uh/UH ,/, let/VB 's/PRP face/VB it/PRP ,/,","{F Uh, } let's face it, /"
sv,A,"today/RB 's/BES ,/, uh/UH ,/, means/NNS of/IN communication/NN ,/, we/PRP could/MD ,/, a/DT newscaster/NN could/MD very/RB well/JJ giveaway/VB a/DT piece/NN of/IN top/RB secret/JJ information/NN ./.","today's, {F uh, } means of communication, [ we could, + a newscaster could ] very well giveaway a piece of top secret information."
b,B,Huh-uh/UH ./.,Huh-uh. /
+,A,"And/CC ,/, uh/UH ,/, pat/VB himself/PRP on/IN the/DT back/RB for/IN ,/, for/IN ,/, uh/UH ,/, making/VBG a/DT good/JJ scoop/NN ./.","And, {F uh, } pat himself on the back [ for, + for, ] {F uh, } making a good scoop. /"
aa,B,Yeah/UH ./.,Yeah. /
sv,B,That/DT 's/BES a/DT good/JJ point/NN ./.,That's a good point. /
sd,B,"Um/UH ,/, but/CC I/PRP would/MD have/VB to/TO say/VB across-the-board/RB ,/, I/PRP 'm/VBP satisfied/JJ with/IN the/DT way/NN ,/, uh/UH ,/, the/DT news/NN is/VBZ spread/VBN ./.","{F Um, } {C but } I would have to say across-the-board, I'm satisfied with the way, {F uh, } the news is spread. /"
sd,B,"Um/UH ,/, of/IN course/NN here/RB at/IN Texas/NNP Instruments/NNP ,/, uh/UH ,/, the/DT rumor/NN mill/NN runs/VBZ rampant/RB ./.","{F Um, } of course here at Texas Instruments, {F uh, } the rumor mill runs rampant. /"
sd,B,"The/DT secretary/NN 's/BES probably/RB the/DT best/JJS resource/NN ,/,","The secretary's probably the best resource,"
x,A,,<Laughter>.
+,B,of/IN what/WP the/DT layoff/NN status/NN is/VBZ ./.,of what the layoff status is. /
aa,A,Very/RB true/JJ ./.,Very true. /
sd,A,"I/PRP find/VBP T-News/NNP very/RB enlightening/JJ ,/, too/RB ./.","I find (( T-News )) very enlightening, too. /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,And/CC I/PRP check/VBP that/DT everyday/RB ./.,{C And } I check that everyday. /
sd,A,"Of/IN course/NN ,/, with/IN that/DT goes/VBZ along/IN with/IN the/DT stock/NN price/NN of/IN T/NNP I/NNP ./.","Of course, with that goes along with the stock price of T I. /"
aa,B,Yeah/UH ./.,Yeah. /
aa,B,I/PRP agree/VBP you/PRP ./.,I agree you. - /
sd,B,"I/PRP think/VBP ,/, I/PRP 'm/VBP glad/JJ you/PRP mentioned/VBD that/DT ,/, because/IN I/PRP think/VBP I/PRP have/VBP to/TO ,/, since/IN I/PRP do/VBP n't/RB have/VB the/DT opportunity/NN in/IN the/DT morning/NN I/PRP 'll/MD probably/RB catch/VB the/DT head/NN lines/NNS on/IN T-News/NNP ./.","I think, I'm glad you mentioned that, because I think I have to, since I don't have the opportunity in the morning I'll probably catch the head lines on (( T-News )) . /"
sv,B,That/DT 's/BES a/DT good/JJ point/NN ./.,That's a good point. /
sd,A,"Of/IN course/NN ,/, T-NEWS/NNP is/VBZ more/JJR or/CC less/JJR headlines/NNS ,/,","Of course, (( T-NEWS )) is more or less headlines, /"
b,B,Huh-uh/UH ./.,Huh-uh. /
sd,A,"Uh/UH ,/, I/PRP do/VBP n't/RB think/VB much/JJ of/IN their/PRP$ sports/NNS coverage/NN ./.","{F Uh, } I don't think much of their sports coverage. /"
aa,B,Yeah/UH,Yeah /
aa,B,./. True/JJ ./.,<laughter>. True. /
%,B,"Kind/RB of/RB ,/,","Kind of, -/"
sd,A,Only/RB give/VBP the/DT scores/NNS ./.,Only give the scores. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"But/CC ,/, uh/UH ,/, that/DT 's/BES all/RB right/JJ ./.","{C But, } {F uh, } that's all right. /"
sd,A,"I/PRP 'm/VBP not/RB ,/, outside/IN of/IN pro/JJ football/NN ,/, I/PRP 'm/VBP not/RB too/RB interested/JJ in/IN other/JJ games/NNS ,/, other/JJ sports/NNS ,/, anyway/RB ./.","[ I'm not, + outside of pro football, I'm not ] too interested in other games, other sports, anyway. /"
aa,B,Huh-uh/UH ./.,Huh-uh. /
sv,A,"But/CC ,/, the/DT ,/, uh/UH ,/, T-NEWS/NNP is/VBZ a/DT good/JJ way/NN to/TO keep/VB up-to-date/JJ ./.","{C But, } the, {F uh, } (( T-NEWS )) is a good way to keep up-to-date. /"
sv,A,I/PRP think/VBP they/PRP do/VBP a/DT pretty/RB good/JJ job/NN of/IN selecting/VBG the/DT most/RBS important/JJ items/NNS ./.,I think they do a pretty good job of selecting the most important items. /
aa,B,Yeah/UH ./.,Yeah. /
aa,B,They/PRP do/VBP ./.,They do. /
aa,B,Surely/RB do/VBP ./.,Surely do. /
qy,B,"Uh/UH ,/, anything/NN else/RB crossed/VBD your/PRP$ mind/NN ./.","{F Uh, } anything else crossed your mind. /"
sv,B,"I/PRP guess/VBP most/RBS of/IN us/PRP go/VBP by/IN the/DT audio/NN ,/, which/WDT is/VBZ the/DT television/NN or/CC the/DT radio/NN ./.","I guess most of us go by the audio, which is the television or the radio. /"
b,A,Huh-uh/UH ./.,Huh-uh. /
sv,B,"Um/UH ,/, but/CC you/PRP need/VBP to/TO continue/VB to/TO read/VB ,/, so/IN you/PRP people/NNS learn/VBP to/TO read/VB ,/, you/PRP know/VBP ./.","{F Um, } {C but } you need to continue to read, so you people learn to read, {D you know } <laughter>. /"
sd,A,"Well/UH ,/, I/PRP spent/VBD twenty/CD years/NNS in/IN profession/JJ ,/, commercial/JJ broadcasting/NN MUMBLEx/XX radio/NN and/CC T/NN V/NN ,/,","{D Well, } I spent twenty years in [ profession, + ] commercial broadcasting (( )) radio and T V, /"
sd,A,"and/CC I/PRP know/VBP what/WP it/PRP takes/VBZ to/TO get/VB some/DT of/IN those/DT little/JJ bits/NNS and/CC pieces/NNS of/IN news/NN on/IN the/DT air/NN ,/,","{C and } I know what it takes to get some of those little bits and pieces of news on the air, /"
b,B,Huh-uh/UH ./.,Huh-uh. /
sd,A,"I/PRP mean/VBP ,/, there/EX ,/, there/EX are/VBP times/NNS where/WRB ,/, uh/UH ,/, the/DT reporter/NN actually/RB will/MD risk/VB is/^PRP$ life/NN ,/, life/NN and/CC limb/NN ./.","{E I mean, } [ there, + there ] are times where, {F uh, } the reporter actually will risk [ is + ] [ life, + life ] and limb. /"
sd,A,I/PRP 've/VBP seen/VBN it/PRP happen/VB time/NN and/CC time/NN again/RB ./.,I've seen it happen time and time again. /
sd,A,"And/CC ,/, uh/UH ,/, well/UH ,/, I/PRP remember/VBP one/CD time/NN up/IN in/IN Nashville/NNP ,/, Tennessee/NNP ./.","{C And, } {F uh, } {D well, } I remember one time up in Nashville, Tennessee. /"
sd,A,"One/CD of/IN the/DT fellows/NNS got/VBD mixed/VBN up/RP in/IN a/DT riot/NN that/WDT was/VBD going/VBG on/RP down/RB there/RB ,/,","One of the fellows got mixed up in a riot that was going on down there, /"
b,B,Huh-uh/UH ./.,Huh-uh. /
sd,A,but/CC he/PRP was/VBD lucky/JJ he/PRP got/VBD out/RB of/IN it/PRP for/IN some/DT reason/NN ./.,{C but } he was lucky he got out of it for some reason. /
sd,A,"Because/IN he/PRP was/VBD carrying/VBG a/DT camera/NN ,/,","{C Because } he was carrying a camera, /"
sd,A,"uh/UH ,/, they/PRP left/VBD him/PRP alone/RB ./.","{F uh, } they left him alone. /"
ba,B,Ouch/UH ./.,Ouch. /
bf,B,Everybody/NN got/VBD excited/JJ ./.,Everybody got excited. /
aa,A,Huh-uh/UH ./.,Huh-uh. /
sv,B,That/DT 's/BES tough/JJ ./.,That's tough. /
sv,B,That/DT 's/BES tough/JJ ./.,That's tough. /
fc,B,"Well/UH ,/, I/PRP 've/VBP enjoyed/VBN speaking/VBG with/IN you/PRP ./.","{D Well, } I've enjoyed speaking with you. /"
fc,A,"Nice/JJ to/TO talk/VB to/IN you/PRP ,/, too/RB ,/, Jim/NNP ./.","Nice to talk to you, too, Jim. /"
qy,B,"Did/VBD you/PRP get/VB your/PRP$ catalog/NN on/IN your/PRP$ ,/, your/PRP$ gifts/NNS ?/.","Did you get your catalog on [ your, + your ] gifts? /"
nn,A,No/UH ./.,No. /
sd,B,Really/RB I/PRP just/RB got/VBD mine/PRP in/IN the/DT mail/NN,Really I just got mine in the mail /
sd,B,"so/RB ,/, it/PRP kind/RB of/RB sparked/VBN me/PRP to/TO keep/VB calling/VBG ./.","{C so, } it kind of sparked me to keep calling <laughter>. /"
b,A,Oh/UH ./.,Oh. /
sd,A,Well/UH I/PRP 'll/MD be/VB looking/VBG for/IN it/PRP then/RB ./.,{D Well } I'll be looking for it then. /
sv,B,There/EX not/RB to/TO shabby/JJ ./.,"There not to shabby. / *[[Correction ""They're not too shabby""]]"
sv,B,They/PRP 're/VBP pretty/RB good/JJ ./.,They're pretty good. /
bh,A,Is/VBZ that/DT right/JJ ?/.,Is that right? /
ny,B,Yeah/UH ./.,Yeah. /
fc,B,Have/VBP a/DT great/JJ day/NN ./.,Have a great day. /
fc,B,Bye-bye/UH ./.,Bye-bye. /
