act_tag,speaker,pos,text
sv,A,"they/PRP voluntarily/RB give/VBP up/RP their/PRP$ right/NN to/TO continue/VB on/IN with/IN their/PRP$ happy/JJ life/NN ,/,","they voluntarily give up their right to continue on with their happy life, /"
%,A,"just/RB beca-/IN ,/, you/PRP know/VBP ,/,","just beca-, {D you know, } - /"
sv,A,they/PRP ruin/VBP someone/NN else/RB 's/POS life/NN ./.,they ruin someone else's life. /
b,B,"All/RB right/JJ ,/,","All right, /"
sd,B,I/PRP can/MD see/VB a/DT difference/NN between/IN a/DT person/NN who/WP goes/VBZ out/RB to/TO rob/VB a/DT store/NN for/IN food/NN --/:,I can see a difference between a person who goes out to rob a store for food --
b,A,Right/UH ./.,Right. /
+,B,"--/: than/IN a/DT person/NN who/WP commits/VBZ a/DT crime/NN to/TO ,/, either/DT for/IN the/DT thrill/NN of/IN committing/VBG the/DT crime/NN or/CC the/DT thrill/NN ,/, the/DT feeling/NN of/IN power/NN that/WDT they/PRP get/VBP from/IN it/PRP ,/, or/CC to/TO acquire/VB drugs/NNS for/IN some/DT other/NN ,/, I/PRP mean/VBP acquire/VB funds/NNS for/IN some/DT other/JJ illegal/JJ activity/NN ./.","-- than a person who commits a crime [ to, + ] either for the thrill of committing the crime or [ the thrill, + the feeling ] of power that they get from it, or to [ acquire drugs for some other, + {E I mean } acquire funds for some other ] illegal activity. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"You/PRP know/VBP ,/, that/DT second/JJ group/NN of/IN people/NNS falls/VBZ into/IN the/DT group/NN that/WDT I/PRP say/VBP give/VB up/RP their/PRP$ rights/NNS ,/,","{D You know, } that second group of people falls into the group that I say give up their rights, /"
sd,B,"the/DT ,/, the/DT first/JJ guy/NN ,/, you/PRP know/VBP I/PRP just/RB assumed/VBD it/PRP was/VBD a/DT guy/NN ,/, the/DT first/JJ person/NN ,/,","[ the, + the ] first guy, {D you know } I just assumed it was a guy, the first person,"
x,A,,<Laughter>.
+,B,"that/WDT went/VBD out/RB to/TO rob/VB a/DT store/NN for/IN food/NN ,/, that/WDT to/IN me/PRP is/VBZ ,/, is/VBZ a/DT different/JJ set/NN of/IN circumstances/NNS ,/, where/WRB he/PRP ,/, he/PRP deserves/VBZ help/NN instead/IN of/IN ,/, uh/UH ,/, loss/NN of/IN life/NN ./.","that went out to rob a store for food, that to me [ is, + is ] a different set of circumstances, where [ he, + he ] deserves help instead of, {F uh, } loss of life. /"
b,A,Right/UH ./.,Right. /
x,B,,<Throat_clearing>.
b,A,"Yeah/UH ,/,","Yeah, /"
aa,B,That/DT 's/BES right/JJ,That's right /
%,B,"or/CC with/IN the/DT ,/,","{C or } with the, -/"
qh,A,"What/WP about/IN ,/, uh/UH ,/, like/UH teenagers/NNS that/WDT get/VBP involved/JJ in/IN a/DT gang/NN and/CC do/VBP a/DT drive/NN by/IN shooting/NN or/CC something/NN like/IN that/DT ./. Say/UH fifteen/CD ,/, sixteen/CD year/NN old/JJ ./.","What about, {F uh, } {D like } teenagers that get involved in a gang and do a drive by shooting or something like that. {D Say } fifteen, sixteen year old. /"
qy,A,"Would/MD you/PRP consider/VB ,/, uh/UH ,/, capital/NN punishment/NN for/IN them/PRP ?/.","Would you consider, {F uh, } capital punishment for them? /"
sv,B,I/PRP think/VBP I/PRP would/MD probably/RB lower/JJR the/DT age/NN to/IN about/RB fourteen/CD ./.,I think I would probably lower the age to about fourteen. /
b,A,Uh-huh/UH ./.,<Laughter> Uh-huh. /
%,B,"There/EX 's/BES some/DT ,/,","There's some, - /"
h,B,"and/CC I/PRP ,/, I/PRP certainly/RB do/VBP n't/RB know/VB myself/PRP ,/,","{C and } [ I, + I ] certainly don't know myself, /"
sv,B,"but/CC somebody/NN needs/VBZ to/TO do/VB a/DT study/NN that/WDT says/VBZ at/IN what/WP age/NN true/JJ and/CC complete/JJ logical/JJ thought/NN to/TO include/VB the/DT ,/, the/DT consideration/NN of/IN ,/, of/IN long/JJ term/NN consequences/NNS --/:","{C but } somebody needs to do a study that says at what age true and complete logical thought to include [ the, + the ] consideration [ of, + of ] long term consequences --"
b,A,Right/UH ./.,Right. /
+,B,--/: begins/VBZ ./.,-- begins. /
b,A,"Yeah/UH ,/,","Yeah, /"
^2,A,"what/WP age/NN they/PRP 're/VBP accountable/JJ ,/,","what age they're accountable,"
+,A,for/IN their/PRP$ actions/NNS ./.,for their actions. /
sd,B,"and/CC ,/, uh/UH ,/, well/UH he/PRP 's/BES nineteen/CD now/RB ,/,","{C and, } {F uh, } {D well } he's nineteen now, /"
sd,B,"and/CC I/PRP do/VBP n't/RB think/VB that/IN I/PRP saw/VBD it/PRP in/IN him/PRP until/IN maybe/RB last/JJ year/NN ,/,","{C and } I don't think that I saw it in him until maybe last year, /"
x,A,,<Laughter>.
sd,B,"And/CC I/PRP have/VBP an/DT eleven/CD year/NN old/JJ and/CC a/DT nine/CD year/NN old/JJ ,/,","{C And } I have an eleven year old and a nine year old, /"
sd,B,"and/CC I/PRP do/VBP n't/RB ,/, do/VB n't/RB see/VB it/PRP in/IN them/PRP yet/RB ,/,","{C and } I [ don't, + don't see ] it in them yet, /"
sd,B,"but/CC I/PRP 'm/VBP ,/, I/PRP 'm/VBP not/RB sure/JJ where/WRB it/PRP begins/VBZ ./.","{C but } [ I'm, + I'm ] not sure where it begins. /"
b,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"I/PRP know/VBP that/IN they/PRP are/VBP lowering/VBG the/DT age/NN of/IN ,/, uh/UH ,/, whatever/WDT is/VBZ considered/VBN a/DT minor/NN ./.","I know that they are lowering the age of, {F uh, } whatever is considered a minor. /"
sv,A,"I/PRP think/VBP the/DT kids/NNS ,/, certain/JJ kids/NNS have/VBP been/VBN tried/VBN as/IN adults/NNS who/WP were/VBD a/DT lot/NN younger/JJR than/IN they/PRP used/VBD to/TO be/VB ,/,","I think [ the kids, + certain kids ] have been tried as adults who were a lot younger than they used to be, /"
%,A,"like/IN ,/,","{D like, } - /"
sd,A,"I/PRP think/VBP I/PRP read/VBD about/IN a/DT boy/NN that/WDT was/VBD nine/CD or/CC ten/CD ,/, that/WDT got/VBD mad/JJ at/IN some/DT playmates/NNS and/CC went/VBD in/RB and/CC got/VBD a/DT gun/NN and/CC just/RB opened/VBD fire/NN on/IN them/PRP ,/,","I think I read about a boy that was nine or ten, that got mad at some playmates and went in and got a gun and just opened fire on them, /"
sd,A,"and/CC they/PRP were/VBD trying/VBG to/TO charge/VB him/PRP as/IN a/DT ,/,","{C and } they were trying to charge him as a, -/"
