act_tag,speaker,pos,text
sd,B,"--/: so/RB it/PRP was/VBD a/DT combination/NN of/IN ,/, uh/UH ,/,","-- {C so } it was a combination of, {F uh, } - /"
sd,B,and/CC I/PRP was/VBD in/IN the/DT pool/NN for/IN a/DT couple/NN of/IN weeks/NNS --/:,{C and } I was in the pool for a couple of weeks -- /
b,A,I/PRP see/VBP ./.,I see. /
sd,B,"--/: so/RB it/PRP was/VBD a/DT combination/NN of/IN criminal/JJ and/CC civil/JJ ,/,","-- {C so } it was a combination of criminal and civil, /"
sd,B,"and/CC they/PRP had/VBD ,/, uh/UH ,/,","{C and } they had, {F uh, } - /"
sd,B,"well/UH most/JJS of/IN the/DT time/NN we/PRP ,/, we/PRP spent/VBD sitting/VBG around/IN in/IN the/DT jury/NN room/NN and/CC getting/VBG to/TO know/VB the/DT other/JJ potential/JJ jurors/NNS --/:","<inhaling> {D well } most of the time [ we, + we ] spent sitting around in the jury room and getting to know the other potential jurors -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sv,B,"--/: and/CC then/RB ,/, it/PRP was/VBD always/RB exciting/JJ when/WRB we/PRP got/VBD called/VBN to/TO ,/, to/TO ,/, to/TO go/VB ,/, because/IN then/RB we/PRP thought/VBD we/PRP might/MD be/VB able/JJ to/TO do/VB something/NN else/RB besides/IN ,/, uh/UH ,/, just/RB sit/VB in/IN the/DT jury/NN room/NN ./.","-- {C and then, } it was always exciting when we got called [ [ to, + to, ] + to ] go, because then we thought we might be able to do something else besides, {F uh, } just sit in the jury room. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
qy,A,"Uh/UH ,/, did/VBD ,/, did/VBD the/DT judge/NN ,/, uh/UH ,/, hand/VB down/RP sentences/NNS","{F Uh, } [ did, + did ] the judge, {F uh, } hand down sentences /"
qrr,A,or/CC did/VBD you/PRP folks/NNS do/VB that/DT ?/.,{C or } did you folks do that? /
ny,B,"Uh/UH ,/, yeah/UH ,/,","{F Uh, } yeah, /"
sd,B,the/DT judge/NN did/VBD ./.,the judge did. /
sd,B,"Uh/UH ,/, I/PRP ,/, uh/UH ,/, I/PRP had/VBD a/DT hard/JJ time/NN getting/VBG seated/VBN on/IN a/DT jury/NN ./.","{F Uh, } [ I, + {F uh, } I ] had a hard time getting seated on a jury. /"
sd,B,"I/PRP kept/VBD getting/VBG ,/, uh/UH ,/,","I kept getting, {F uh, } - /"
sd,B,"I/PRP 'd/MD be/VB questioned/VBN ,/, uh/UH ,/, for/IN empaneling/VBG the/DT jury/NN ,/,","I'd be questioned, {F uh, } for empaneling the jury, /"
sd,B,and/CC --/:,{C and } --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: they/PRP kept/VBD ,/, uh/UH ,/, dismissing/VBG me/PRP ./.","-- they kept, {F uh, } dismissing me. /"
%,A,Um/UH ./.,{F Um. } /
sd,B,"Course/NN they/PRP do/VBP n't/RB have/VB to/TO give/VB a/DT reason/NN ,/,","Course they don't have to give a reason, /"
sd,B,but/CC it/PRP 's/BES just/RB --/:,{C but } it's just --
aa,A,No/UH ./.,No. /
+,B,"--/: whether/IN the/DT prosecutor/NN or/CC the/DT defense/NN attorney/NN feels/VBZ like/IN ,/, you/PRP know/VBP ,/,","-- whether the prosecutor or the defense attorney feels like, {D you know, } - /"
sv,B,"they/PRP want/VBP to/TO get/VB the/DT best/JJS ,/, uh/UH ,/, mix/NN for/IN their/PRP$ case/NN ,/,","they want to get the best, {F uh, } mix for their case, /"
sv,B,so/RB --/:,{C so } --
sv,A,That/IN --/:,[ That + --
+,B,--/: they/PRP ask/VBP all/DT kinds/NNS of/IN wild/JJ questions/NNS ./.,-- they ask all kinds of wild questions. /
+,A,--/: that/DT 's/BES a/DT science/NN in/IN itself/PRP ./.,-- that's ] a science in itself. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"well/UH I/PRP kept/VBD getting/VBG called/VBN up/RP for/IN drunk/JJ driving/NN questions/NNS ,/,","{D well } I kept getting called up for drunk driving questions, /"
sv,B,"and/CC I/PRP think/VBP part/NN of/IN it/PRP was/VBD they/PRP did/VBD n't/RB ,/, uh/UH ,/, they/PRP did/VBD n't/RB like/VB the/DT fact/NN that/IN I/PRP do/VBP n't/RB drink/VB any/DT more/RBR ./.","{C and } I think part of it was [ they didn't, + {F uh, } they didn't ] like the fact that I don't drink any more. /"
%,B,So/RB ./.,{D So. } -/
b,A,"Uh-huh/UH ,/,","Uh-huh, /"
b,A,I/PRP see/VBP ./.,I see. /
x,B,./.,<Laughter>.
bf,A,"Because/IN you/PRP 'd/MD probably/RB be/VB ,/, uh/UH ,/, too/RB puritanical/JJ","Because you'd probably be, {F uh, } too puritanical /"
%,A,and/CC --/:,{C and } -- -/
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,that/DT was/VBD --/:,that was --
x,A,--/: MUMBLEx/XX ./.,-- (( )).
+,B,"--/: probably/RB it/PRP ,/,","-- probably it, /"
sv,B,"although/IN in/IN my/PRP$ case/NN I/PRP might/MD have/VB been/VBN more/RBR ,/, uh/UH ,/, sympathetic/JJ with/IN the/DT person/NN who/WP got/VBD caught/VBN ,/,","{C although } in my case I might have been more, {F uh, } sympathetic with the person who got caught, /"
h,B,I/PRP do/VBP n't/RB know/VB ./.,I don't know. /
b,A,Uh-huh/UH ./.,Uh-huh. /
x,B,./.,<Laughter>.
qy,A,"So/RB ,/, uh/UH ,/, were/VBD ,/, were/VBD the/DT ,/, uh/UH ,/, sentences/NNS that/WDT the/DT judge/NN handed/VBD out/RP what/WP you/PRP thought/VBD to/TO be/VB fair/JJ ,/,","<Laughter> {D So, } {F uh, } [ were, + were ] the, {F uh, } sentences that the judge handed out what you thought to be fair, /"
qrr,A,"or/CC would/MD ,/,","{C or } would, - /"
qy,A,"if/IN you/PRP were/VBD deciding/VBG ,/, do/VBP you/PRP think/VB that/IN they/PRP would/MD have/VB been/VBN different/JJ ./.","if you were deciding, do you think that they would have been different. /"
^h,B,"Well/UH ,/, I/PRP was/VBD never/RB there/RB ,/, never/RB there/RB for/IN any/DT sentencing/NN ./.","{D Well, } I was [ never there, + never there ] for any sentencing. /"
sd,B,"Uh/UH ,/, I/PRP finally/RB got/VBD empaneled/VBN on/IN one/CD case/NN ,/, uh/UH ,/, on/IN my/PRP$ next/JJ to/IN the/DT last/JJ day/NN ,/,","{F Uh, } I finally got empaneled on one case, {F uh, } on my next to the last day, /"
sd,B,"and/CC ,/, uh/UH ,/, we/PRP got/VBD into/IN the/DT ,/, uh/UH ,/, jury/NN room/NN to/TO ,/, uh/UH ,/, decide/VB the/DT case/NN ,/,","{C and, } {F uh, } we got into the, {F uh, } jury room to, {F uh, } decide the case, /"
sd,B,"and/CC there/EX was/VBD one/CD guy/NN on/IN the/DT jury/NN who/WP announced/VBD to/IN everybody/NN that/IN he/PRP did/VBD n't/RB need/VB to/TO deliberate/VB ,/, because/IN he/PRP 'd/MD already/RB decided/VBN that/IN the/DT guy/NN was/VBD ,/, uh/UH ,/, not/RB guilty/JJ ,/,","{C and } there was one guy on the jury who announced to everybody that he didn't need to deliberate, because he'd already decided that the guy was, {F uh, } not guilty, /"
sd,B,and/CC he/PRP would/MD never/RB vote/VB for/IN guilty/JJ ./.,{C and } he would never vote for guilty. /
%,A,Huh/UH ./.,{F Huh. } /
sd,B,"So/RB ,/, uh/UH ,/, they/PRP appointed/VBD me/PRP jury/NN ,/, jury/NN foreman/NN","{C So, } {F uh, } they appointed me [ jury, + jury ] foreman /"
sv,B,"and/CC I/PRP ,/, uh/UH ,/, did/VBD n't/RB think/VB that/DT ,/, uh/UH ,/, going/VBG in/IN without/IN deliberating/VBG allowed/VBN us/PRP to/TO reach/VB a/DT verdict/NN ,/,","{C and } I, {F uh, } didn't think that, {F uh, } going in without deliberating allowed us to reach a verdict, /"
sd,B,"so/RB I/PRP told/VBD the/DT judge/NN that/IN we/PRP were/VBD n't/RB ,/, were/VBD unable/JJ to/TO reach/VB a/DT verdict/NN because/IN we/PRP could/MD n't/RB get/VB one/CD member/NN of/IN the/DT jury/NN to/TO deliberate/VB ./.","{C so } I told the judge that we [ weren't, + were ] unable to reach a verdict because we couldn't get one member of the jury to deliberate. /"
%,A,Um/UH ./.,{F Um. } /
sd,B,So/RB the/DT whole/JJ thing/NN had/VBD to/TO be/VB tried/VBN over/RB again/RB ./.,{C So } the whole thing had to be tried over again. /
ba,A,"Wow/UH ,/,","Wow, /"
sv,A,I/PRP bet/VBP that/DT made/VBN him/PRP happy/JJ ./.,I bet that made him happy. /
aa,B,Yeah/UH ./.,Yeah. /
aa,B,"Yeah/UH ,/,","<laughter> Yeah, /"
sv,B,"it/PRP was/VBD ,/, uh/UH ,/, it/PRP was/VBD funny/JJ ./.","[ it was, + {F uh, } it was ] funny. /"
%,B,"The/DT ,/, uh/UH ,/,","The, {F uh, } - /"
h,B,"I/PRP ju-/RB ,/, I/PRP ,/, I/PRP do/VBP n't/RB know/VB ,/,","[ [ I ju-, + I, ] + I ] don't know, /"
sd,B,"I/PRP ,/, uh/UH ,/, I/PRP did/VBD n't/RB ,/, uh/UH ,/, uh/UH ,/, I/PRP did/VBD n't/RB like/VB not/RB being/VBG able/JJ to/TO deliberate/VB ./.","[ [ I, + {F uh, } I didn't, ] + {F uh, } {F uh, } I didn't ] like not being able to deliberate. /"
b,A,Right/UH ./.,Right. /
sd,B,"I/PRP ,/, uh/UH ,/, I/PRP ,/, I/PRP wanted/VBD to/TO vote/VB guilty/JJ for/IN the/DT guy/NN ,/,","[ [ I, + {F uh, } I, ] + I ] wanted to vote guilty for the guy, /"
sd,B,and/CC the/DT other/JJ people/NNS were/VBD kind/RB of/RB mixed/JJ --/:,{C and } the other people were kind of mixed -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: so/RB ,/, uh/UH ,/, the/DT guy/NN had/VBD to/TO go/VB through/IN the/DT whole/JJ thing/NN all/RB over/RB again/RB ./.","-- {D so, } {F uh, } the guy had to go through the whole thing all over again. /"
sv,B,"Cost/VBD him/PRP a/DT lot/NN of/IN money/NN ,/,","Cost him a lot of money, /"
sv,B,I/PRP 'm/VBP sure/JJ ./.,I'm sure. /
b,A,Yeah/UH ./.,Yeah. /
qw,A,"Oh/UH ,/, how/WRB many/JJ members/NNS were/VBD on/IN the/DT jury/NN ?/.","{F Oh, } how many members were on the jury? /"
qy,A,Was/VBD it/PRP a/DT six/CD or/CC twelve/CD member/NN jury/NN ?/.,Was it a six or twelve member jury? /
sd,B,"Uh/UH ,/, it/PRP must/MD have/VB been/VBN six/CD ./.","{F Uh, } it must have been six. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,That/DT 's/BES kind/RB of/RB curious/JJ to/IN me/PRP ./.,That's kind of curious to me. /
sd,A,"I/PRP did/VBD n't/RB realize/VB until/IN the/DT ,/, uh/UH ,/, Wayne/NNP Kennedy/NNP Smith/NNP trial/NN ,/, uh/UH ,/, a/DT few/JJ months/NNS ago/RB that/IN they/PRP had/VBD six/CD member/NN juries/NNS ./.","I didn't realize until the, {F uh, } Wayne Kennedy Smith trial, {F uh, } a few months ago that they had six member juries. /"
sd,A,"I/PRP thought/VBD that/IN they/PRP ,/, you/PRP know/VBP ,/, it/PRP was/VBD always/RB twelve/CD ,/, twelve/CD men/NNS tried/JJ and/CC true/JJ ,/, so/RB to/TO speak/VB ./.","I thought that [ they, + ] {D you know, } it was always [ twelve, + twelve ] men tried and true, so to speak. /"
%,B,Um/UH ./.,{F Um. } /
sv,A,"But/CC ,/, uh/UH ,/, apparently/RB for/IN some/DT ,/, some/DT crimes/NNS ,/, it/PRP 's/BES permissible/JJ to/TO have/VB six/CD people/NNS sit/VB in/IN judgment/NN ./.","{C But, } {F uh, } apparently for [ some, + some ] crimes, it's permissible to have six people sit in judgment. /"
%,B,Um/UH ./.,{F Um. } /
sd,A,"I/PRP know/VBP on/IN a/DT ,/,","I know on a <breathing>, - /"
sd,A,"getting/VBG to/IN this/DT unanimous/JJ thing/NN ,/, whether/IN ,/, you/PRP know/VBP ,/, a/DT jury/NN should/MD be/VB unanimous/JJ or/CC not/RB ,/, or/CC not/RB ,/, in/IN a/DT court/NN martial/JJ case/NN it/PRP does/VBZ n't/RB require/VB the/DT jury/NN to/TO be/VB unanimous/JJ ./.","getting to this unanimous thing, whether, {D you know, } a jury should be unanimous [ or not, + or not, ] in a court martial case it doesn't require the jury to be unanimous. /"
sd,A,"It/PRP 's/BES a/DT simple/JJ majority/NN ,/, you/PRP know/VBP ,/, rules/VBZ ./.","It's a simple majority, {D you know, } rules. /"
b,B,Yeah/UH ./.,Yeah. /
h,B,"Well/UH ,/, let/VB 's/PRP --/:","Well, let's --"
x,A,MUMBLEx/XX ./.,(( )).
+,B,"--/: see/VB ,/,","-- see, /"
qy,B,"is/VBZ it/PRP on/IN ,/, uh/UH ,/, capital/JJ crimes/NNS that/IN they/PRP have/VBP to/TO be/VB unanimous/JJ","is it on, {F uh, } capital crimes that they have to be unanimous /"
%,B,"and/CC ,/,","{C and, } -/"
na,A,"Probably/RB on/IN capital/JJ ,/,","Probably on capital, /"
h,A,"I/PRP do/VBP n't/RB know/VB ,/,","I don't know, /"
%,A,"we/PRP were/VBD n't/RB ,/, we/PRP ,/, we/PRP ,/,","[ [ we weren't, + we, ] + we, ] - /"
sd,A,the/DT two/CD that/WDT I/PRP were/VBD on/IN had/VBD to/TO do/VB with/IN drugs/NNS --/:,the two that I were on had to do with drugs -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, uh/UH ,/, we/PRP were/VBD ,/, uh/UH ,/, unanimous/JJ is/VBZ acquitting/VBG the/DT person/NN ,/, even/RB though/IN we/PRP in/IN our/PRP$ ,/, in/IN our/PRP$ ,/, uh/UH ,/, gut/NN felt/VBD that/IN the/DT individuals/NNS were/VBD both/DT guilty/JJ just/RB because/IN of/IN the/DT friends/NNS ,/, because/IN of/IN various/JJ things/NNS ,/,","-- {C and, } {F uh, } we were, {F uh, } unanimous is acquitting the person, even though we [ in our, + in our, ] {F uh, } gut felt that the individuals were both guilty just [ because of the friends, + because of various things, ] /"
sd,A,"the/DT government/NN really/RB failed/VBD to/TO prove/VB its/PRP$ case/NN ,/,","the government really failed to prove its case, /"
sd,A,"and/CC ,/, you/PRP know/VBP ,/, being/VBG fair/JJ to/IN the/DT person/NN ,/, if/IN the/DT government/NN does/VBZ n't/RB prove/VB its/PRP$ case/NN ,/, no/DT matter/NN how/WRB you/PRP feel/VBP ,/, you/PRP have/VBP to/TO go/VB by/IN what/WP 's/BES offered/VBN as/IN proof/NN ,/,","{C and, } {D you know, } being fair to the person, if the government doesn't prove its case, no matter how you feel, you have to go by what's offered as proof, /"
sd,A,and/CC we/PRP had/VBD to/TO acquit/VB him/PRP in/IN both/DT cases/NNS ./.,{C and } we had to acquit him in both cases. /
qy^d,B,"Uh/UH ,/, it/PRP was/VBD too/RB circumstantial/JJ ?/.","{F Uh, } it was too circumstantial? /"
ny,A,"Uh/UH ,/, yeah/UH ,/,","{F Uh, } yeah, /"
sd,A,"it/PRP was/VBD ,/, yeah/UH ,/, in/IN some/DT of/IN the/DT critical/JJ things/NNS ,/, like/IN the/DT off-/XX ,/, special/JJ investigations/NNS ,/, at/IN one/CD time/NN in/IN one/CD of/IN the/DT cases/NNS had/VBD videotaped/NN this/DT person/NN ,/,","it was, {D yeah, } in some of the critical things, like [ the off-, + special investigations, ] at one time in one of the cases had videotaped this person, /"
sd,A,but/CC something/NN happened/VBD to/IN the/DT camera/NN and/CC the/DT tape/NN and/CC --/:,{C but } something happened to the camera and the tape and -- -/
%,B,Um/UH ./.,{F Um. } /
sd,A,"--/: all/DT they/PRP could/MD do/VB was/VBD testify/VB ,/,","-- all they could do was testify, /"
