act_tag,speaker,pos,text
sd,A,but/CC he/PRP plays/VBZ wonderfully/RB ./.,{C but } he plays wonderfully. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,I/PRP like/VBP that/DT ./.,I like that. /
qy,B,"Are/VBP ,/, d-/XX ,/, are/VBP you/PRP ,/, do/VBP you/PRP play/VB the/DT piano/NN ,/,","[ [ [ Are, + d-, ] + are you, ] + do you ] play the piano, /"
%,B,"is/VBZ ,/,","is, - /"
qrr,B,or/CC you/PRP just/RB like/VBP it/PRP ?/.,{C or } you just like it? /
ng,A,Very/RB badly/RB ./.,Very badly. /
x,B,./.,<Laughter>.
sd,A,"I/PRP 've/VBP got/VBN a/DT piano/NN ,/,","I've got a piano, /"
b,B,Yeah/UH ./.,Yeah. /
sd,A,my/PRP$ mother/NN got/VBD a/DT piano/NN,my mother got a piano /
sd,A,"and/CC ,/, uh/UH ,/, vowed/VBD that/IN someone/NN in/IN the/DT family/NN was/VBD going/VBG to/TO learn/VB ,/,","{C and, } {F uh, } vowed that someone in the family was going to learn, /"
sd,A,"so/RB we/PRP all/DT had/VBD to/TO take/VB lessons/NNS ,/,","{C so } we all had to take lessons, /"
sd,A,"and/CC I/PRP was/VBD the/DT one/NN that/WDT did/VBD the/DT least/JJS poorly/RB ,/,","{C and } I was the one that did the least poorly, /"
sd,A,so/RB she/PRP gave/VBD it/PRP to/IN me/PRP ./.,{C so } she gave it to me. /
x,B,./.,<Laughter>.
sd,A,"And/CC it/PRP 's/BES sitting/VBG here/RB mostly/RB taking/VBG up/RP space/NN ,/,","{C And } it's sitting here mostly taking up space, /"
sd,A,but/CC sometimes/RB it/PRP makes/VBZ you/PRP feel/VBP good/JJ to/TO sit/VB down/RP and/CC play/VB it/PRP ./.,{C but } sometimes it makes you feel good to sit down and play it. /
sv,A,It/PRP is/VBZ real/JJ relaxing/JJ ./.,It is real relaxing. /
b,B,"Yeah/UH ,/,","Yeah, /"
sv,B,it/PRP must/MD be/VB fun/JJ to/TO be/VB able/JJ to/TO play/VB it/PRP,it must be fun to be able to play it /
sv,B,"and/CC ,/, you/PRP know/VBP ,/, if/IN you/PRP can/MD play/VB tunes/NNS that/WDT people/NNS can/MD sing/VB along/IN to/IN it/PRP 'd/MD be/VB ,/, it/PRP 'd/MD be/VB kind/RB of/RB fun/NN ,/, I/PRP think/VBP ./.","{C and, } {D you know, } if you can play tunes that people can sing along to [ it'd be, + it'd be ] kind of fun, I think. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"because/IN I/PRP mean/VBP ,/, I/PRP play/VBP the/DT flute/NN","<Laughter> {C because } {E I mean, } I play the flute /"
sd,B,"and/CC not/RB many/JJ things/NNS you/PRP can/MD play/VB that/DT 'll/MD ,/, you/PRP know/VBP ,/, people/NNS will/MD sit/VB there/RB and/CC sing/VB along/IN to/IN","{C and } not many things you can play [ that'll, + {D you know, } people will ] sit there and sing along to /"
sd,B,and/CC you/PRP ca/MD n't/RB sing/VB along/IN either/CC,{C and } you can't sing along either /
%,B,"so/RB ,/, but/CC ,/, uh/UH ,/, I/PRP like/VBP a/DT lot/NN ,/, uh/UH ,/,","[ {C so, } + {C but, } ] {F uh, } I like a lot, {F uh, } - /"
sd,B,"I/PRP like/VBP classical/JJ music/NN just/RB because/IN of/IN the/DT ,/,","I like classical music just because of the, - /"
%,B,"when/WRB ,/, I/PRP ,/, I/PRP do/VBP n't/RB play/VB ,/,","when, [ I, + I ] don't play, - /"
sd,B,I/PRP like/VBP jazz/NN music/NN,I like jazz music /
%,B,"but/CC ,/,","{C but } <throat_clearing>, -/"
aa,A,"Oh/UH ,/, so/RB do/VBP I/PRP ./.","{F Oh, } so do I. /"
br,B,What/WP 's/BES that/DT ?/.,What's that? /
sd,A,Forgot/VBD about/IN that/DT ./.,Forgot about that. /
br,B,What/WP 's/BES that/DT ?/.,What's that? /
sd,A,"I/PRP said/VBD so/RB do/VBP I/PRP ,/,","I said so do I, /"
sd,A,I/PRP forgot/VBD about/IN jazz/NN ./.,I forgot about jazz <laughter>. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"I/PRP like/VBP a/DT lot/NN ,/, like/IN ,/,","I like a lot, {D like, } /"
sd,B,"I/PRP like/VBP ,/, uh/UH ,/, is/VBZ it/PRP the/DT New/NNP Age/NNP music/NN ,/, like/IN with/IN ,/, uh/UH ,/, uh/UH ,/, the/DT ,/,","I like, {F uh, } is it the New Age music, {D like } with, {F uh, } {F uh, } the, - /"
qy^d,B,I/PRP do/VBP n't/RB know/VB if/IN you/PRP 've/VBP heard/VBN Neurotic/NNP Collection/NNP ./.,I don't know if you've heard Neurotic Collection. /
ny,A,"Yes/UH ,/,","Yes, /"
sd,A,we/PRP 've/VBP got/VBN about/RB five/CD of/IN those/DT ./.,we've got about five of those. /
sd,A,I/PRP love/VBP them/PRP ./.,I love them. /
aa,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"I/PRP love/VBP those/DT ,/, too/RB ./.","I love those, too. /"
sv,B,They/PRP 're/VBP just/RB so/RB relaxing/JJ ./.,They're just so relaxing. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,A,I/PRP 'd/MD never/RB heard/VBN them/PRP before/IN until/IN I/PRP went/VBD in/IN a/DT music/NN store/NN,I'd never heard them before until I went in a music store /
sd,A,and/CC you/PRP know/VBP how/WRB you/PRP put/VBP the/DT headphones/NNS on/IN and/CC listen/VBP to/IN it/PRP --/:,{C and } you know how you put the headphones on and listen to it -- /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"--/: and/CC I/PRP just/RB ,/, I/PRP heard/VBD a/DT piece/NN","-- {C and } [ I just, + I ] heard a piece /"
sd,A,and/CC it/PRP was/VBD just/RB so/RB wonderful/JJ ./.,{C and } it was just so wonderful. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,And/CC then/RB even/RB my/PRP$ eleven/CD year/NN old/JJ boy/NN loves/VBZ to/TO listen/VB to/IN it/PRP ./.,{C And then } even my eleven year old boy loves to listen to it. /
bh,B,Is/VBZ n't/RB that/RB nice/JJ ./.,Isn't that nice. /
sv,B,"I/PRP mean/VBP it/PRP 's/BES nice/JJ when/WRB you/PRP have/VBP a/DT piece/NN that/WDT ,/, that/WDT is/VBZ so/RB ,/, so/RB peaceful/JJ ,/,","{E I mean } it's nice when you have a piece [ that, + that ] is [ so, + so ] peaceful,"
b,A,Yeah/UH ./.,Yeah. /
+,B,"that/WDT everybody/NN likes/VBZ ,/, you/PRP know/VBP ,/,","that everybody likes, {D you know, } /"
sv,B,"and/CC ,/, uh/UH ,/, it/PRP ,/, it/PRP ,/, it/PRP ,/, it/PRP ,/, you/PRP know/VBP ,/, it/PRP has/VBZ pieces/NNS that/WDT are/VBP uplifting/JJ ,/,","{C and, } {F uh, } [ [ [ [ it, + it, ] + it, ] + it, ] + {D you know, } it ] has pieces that are uplifting, /"
sv,B,"but/CC ,/, it/PRP ,/, it/PRP 's/BES mostly/RB relaxing/JJ","{C but, } [ it, + it's ] mostly relaxing /"
sv,B,"and/CC you/PRP do/VBP n't/RB ,/, because/IN it/PRP does/VBZ n't/RB have/VB words/NNS ,/, you/PRP know/VBP ,/, you/PRP do/VBP n't/RB feel/VB like/IN ,/, there/EX 's/BES anything/NN you/PRP have/VBP to/TO remember/VB ,/, you/PRP know/VBP ,/, as/RB far/RB as/IN singing/NN a/DT song/NN or/CC something/NN like/IN that/DT or/CC interpreting/NN what/WP they/PRP mean/VBP","{C and } [ you don't, + because it doesn't have words, {D you know, } you don't ] feel like, there's anything you have to remember, {D you know, } as far as singing a song or something like that or interpreting what they mean /"
%,B,"or/CC ,/, but/CC ,/, uh/UH ,/,","[ {C or, } + {C but, } ] {F uh, } -/"
sd,A,"I/PRP mean/VBP you/PRP can/MD just/RB sit/VB ,/,","{E I mean } you can just sit, /"
sd,A,you/PRP know/VBP those/DT little/JJ booklets/NNS that/WDT come/VBP along/IN with/IN it/PRP --/:,you know those little booklets that come along with it -- /
b,B,Yeah/UH ./.,Yeah. /
sd,A,--/: and/CC you/PRP can/MD just/RB see/VB the/DT things/NNS that/WDT they/PRP 're/VBP trying/VBG to/TO show/VB with/IN music/NN ./.,-- {C and } you can just see the things that they're trying to show with music. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"My/PRP$ ,/, my/PRP$ little/JJ boy/NN has/VBZ gotten/VBN so/RB into/IN it/PRP that/IN","[ My, + my ] little boy has gotten so into it that /"
sd,A,"he/PRP 's/HVS identified/VBN the/DT ,/, the/DT people/NNS that/WDT have/VBP written/VBN certain/JJ songs/NNS ,/,","he's identified [ the, + the ] people that have written certain songs, /"
sd,A,then/RB he/PRP buys/VBZ the/DT pieces/NNS that/WDT have/VBP that/DT person/NN ./.,then he buys the pieces that have that person.
b,B,Yeah/UH ./.,Yeah. /
+,A,"You/PRP know/VBP ,/, on/IN it/PRP ./.","{D You know, } on it. /"
bk,B,"Oh/UH ,/, I/PRP see/VBP what/WP you/PRP 're/VBP saying/VBG ./.","{F Oh, } I see what you're saying. /"
br,A,Huh/UH ?/.,{F Huh? } /
b,B,Yeah/UH ./.,Yeah. /
sd,A,"I/PRP mean/VBP ,/, I/PRP do/VBP n't/RB even/RB know/VB who/WP did/VBD which/WDT ones/NNS ,/,","{E I mean, } I don't even know who did which ones, /"
sd,A,but/CC he/PRP does/VBZ ./.,{C but } he does. /
sd,B,"I/PRP ,/, I/PRP ca/MD n't/RB identify/VB them/PRP either/RB ./.","[ I, + I ] can't identify them either. /"
sd,B,I/PRP just/RB like/VBP them/PRP ./.,I just like them. /
sd,B,"I/PRP could/MD ,/, I/PRP know/VBP which/WDT ones/NNS come/VBP next/RB ,/,","[ I could, + I know ] which ones come next, /"
sd,B,but/CC I/PRP do/VBP n't/RB even/RB know/VB their/PRP$ names/NNS ./.,{C but } I don't even know their names. /
sd,B,"Most/RBS of/IN them/PRP I/PRP do/VBP n't/RB know/VB their/PRP$ names/NNS of/IN the/DT song/NN ,/,","Most of them I don't know their names of the song, /"
sd,B,"but/CC I/PRP ,/, I/PRP can/MD identify/VB them/PRP ./.","{C but } [ I, + I ] can identify them. /"
%,B,But/CC I/PRP like/VBP that/DT,{C But } I like that /
sd,B,"and/CC I/PRP like/VBP ,/, uh/UH ,/, course/NN I/PRP ,/, I/PRP like/VBP classical/JJ music/NN ./.","{C and } [ I like, + {F uh, } course [ I, + I ] like ] classical music. /"
b,A,Yeah/UH ./.,Yeah. /
%,B,"And/CC ,/, uh/UH ,/,","{C And, } {F uh, } -/"
qy,A,Were/VBD you/PRP in/IN the/DT band/NN ?/.,Were you in the band? /
na,B,"I/PRP was/VBD in/IN the/DT band/NN ,/,","I was in the band, /"
ny,B,yeah/UH --/:,yeah -- /
sd,A,So/RB was/VBD I/PRP ./.,So was I. /
sd,B,"--/: and/CC I/PRP was/VBD in/IN ,/, like/IN ,/, chamber/NN music/NN groups/NNS and/CC stuff/NN ,/,","-- {C and } I was in, {D like, } chamber music groups and stuff, /"
sd,B,so/RB I/PRP 'm/VBP used/VBN to/IN pieces/NNS,{C so } I'm used to pieces /
sd,B,"and/CC ,/, and/CC I/PRP played/VBN classical/JJ flute/NN ,/,","[ {C and, } + {C and } ] I played classical flute, /"
sd,B,"I/PRP did/VBD n't/RB play/VB ,/, play/VB jazz/NN flute/NN or/CC anything/NN like/IN that/DT ,/,","I didn't [ play, + play ] jazz flute or anything like that, /"
sd,B,"so/RB ./. I/PRP c-/XX ,/, I/PRP can/MD relate/VB to/IN it/PRP ,/, I/PRP suppose/VBP ./.","{C so. } [ I c-, + I can ] relate to it, I suppose <laughter>. /"
sd,B,"But/CC ,/, uh/UH ,/, and/CC I/PRP like/VBP ,/, I/PRP 'm/VBP like/IN you/PRP I/PRP like/VBP the/DT older/JJR stuff/NN ,/, too/RB ,/,","[ {C But, } + {F uh, } {C and } ] [ I like, + I'm like you <throat_clearing> I like ] the older stuff, too, /"
sd,B,because/IN I/PRP like/VBP Chicago/NNP --/:,{C because } I like Chicago -- /
b,A,Yeah/UH ./.,Yeah. /
^h,B,"--/: and/CC I/PRP like/VBP ,/, I/PRP like/VBP ,/, uh/UH ,/, ,/, uh/UH ,/, let/VB me/PRP think/VB who/WP ,/, uh/UH ,/,","-- {C and } [ I like + <laughter>, I like, ] {F uh, } <lipsmack>, {F uh, } let me think who, {F uh, } /"
sd,B,"you/PRP do/VBP n't/RB know/VB Hebert/NNP Laws/NNP ,/,","you don't know Hebert Laws, /"
sd,B,"but/CC Hebert/NNP Laws/NNP a/DT flute/NN player/NN ,/,","{C but } Hebert Laws a flute player, /"
sd,B,he/PRP 's/BES a/DT jazz/NN flute/NN player/NN,he's a jazz flute player /
sd,B,"and/CC I/PRP like/VBP ,/, uh/UH ,/, uh/UH ,/, Chuck/NNP Mangione/NNP ,/,","{C and } I like, {F uh, } {F uh, } Chuck Mangione, /"
sd,B,do/VBP you/PRP know/VBP who/WP Chuck/NNP Mangione/NNP is/VBZ ?/.,do you know who Chuck Mangione is? /
b,A,Yeah/UH ./.,Yeah. /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,I/PRP like/VBP Chuck/NNP Mangione/NNP ./.,I like Chuck Mangione <laughter>. /
%,B,"Trying/VBG to/TO think/VB of/IN all/DT ,/, uh/UH ,/, oh/UH ,/,","Trying to think of all, {F uh, } {F oh, } - /"
qw,B,"what/WP 's/BES his/PRP$ name/NN ,/, plays/VBZ the/DT trumpet/NN ./.","what's his name, plays the trumpet. /"
sd,A,I/PRP like/VBP the/DT Moody/NNP Blues/NNP ./.,I like the Moody Blues. /
+,B,Yeah/UH ./.,Yeah. /
qy,A,Did/VBD you/PRP like/VB them/PRP ?/.,Did you like them? /
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,I/PRP like/VBP Moody/NNP Blues/NNP ./.,I like Moody Blues. /
sd,B,"I/PRP ,/, I/PRP like/VBP mostly/RB the/DT older/JJR groups/NNS I/PRP think/VBP ./.","[ I, + I ] like mostly the older groups I think. /"
%,B,"Oh/UH ,/, c-/XX ,/,","{F Oh, } c-, - /"
%,B,"but/CC we/PRP do/VBP have/VB ,/,","{C but } we do have, - /"
sd,B,"I/PRP like/VBP Simply/NNP Red/NNP ,/,","I like Simply Red, /"
sd,B,we/PRP got/VBD Simply/NNP Red/NNP ./.,we got Simply Red. /
sd,B,I/PRP figure/VBP all/DT our/PRP$ C/NN Ds/^NN^NNS that/WDT we/PRP have/VBP what/WP I/PRP really/RB like/VBP ./.,I figure all our C Ds that we have what I really like <laughter>. /
sd,B,"And/CC ,/, uh/UH ,/, I/PRP like/VBP Breeze/NNP ,/,","{C And, } {F uh, } I like Breeze, /"
sd,B,I/PRP like/VBP the/DT group/NN ./.,I like the group. /
sd,B,"I/PRP think/VBP just/RB because/IN they/PRP all/DT sort/RB of/RB sound/VBP ,/, they/PRP sound/VBP l-/XX ,/, a/DT lot/NN like/IN r-/XX ,/, uh/UH ,/, Simply/NNP Red/NNP ./.","I think just because [ they all sort of sound, + they sound [ l-, + a lot ] like [ r-, + {F uh, } Simply Red. ] /"
qw,A,"So/RB what/WP type/NN ,/, Simply/NNP Red/NNP ,/,","{D So } what type, Simply Red, /"
sd,A,I/PRP 've/VBP never/RB heard/VBN of/IN that/DT ./.,I've never heard of that. /
+,B,Uh/UH ./.,{F Uh. } /
qy,A,Is/VBZ it/PRP just/RB instrumental/JJ ?/.,Is it just instrumental? /
nn,B,"No/UH ,/,","No, /"
sd,B,"it/PRP 's/HVS ,/, it/PRP 's/HVS got/VBN people/NNS singing/VBG ,/,","[ it's, + it's ] got people singing, /"
sd,B,but/CC it/PRP 's/BES it/PRP is/VBZ instrumental/JJ ./.,{C but } <throat_clearing> [ it's + it is ] instrumental. /
sd,B,"But/CC it/PRP 's/HVS ,/, it/PRP 's/HVS got/VBN people/NNS singing/VBG","{C But } [ it's, + it's ] got people singing /"
sd,B,"but/CC it/PRP 's/HVS got/VBN a/DT ,/, like/IN a/DT whole/JJ bunch/NN of/IN people/NNS singing/VBG ./.","{C but } it's got [ a, + {D like } a ] whole bunch of people singing. /"
b,A,Yeah/UH ./.,Yeah. /
t3,B,"You/PRP know/VBP ,/, how/WRB many/JJ people/NNS are/VBP in/IN Simply/NNP Red/NNP ,/, Stuart/NNP ,/,","You know, how many people are in Simply Red, Stuart <<speaking to someone else in the room>> <<pause>>, /"
sd,B,he/PRP ca/MD n't/RB hear/VB me/PRP ./.,he can't hear me. /
sd,B,"I/PRP ,/, I/PRP do/VBP n't/RB remember/VB how/WRB many/JJ people/NNS ,/,","[ I, + I ] don't remember how many people, /"
sd,B,"but/CC ,/, it/PRP 's/HVS ,/, it/PRP 's/HVS got/VBN men/NNS and/CC women/NNS","{C but, } [ it's, + it's ] got men and women /"
sd,B,"and/CC it/PRP 's/BES not/RB ,/, it/PRP 's/BES ,/, it/PRP 's/BES nice/JJ ,/,","{C and } [ [ it's not, + it's, ] + it's ] nice, /"
sd,B,"I/PRP mean/VBP it/PRP 's/BES pleasant/JJ ,/, you/PRP know/VBP ,/, music/NN ./.","I mean it's pleasant, {D you know, } music. /"
sd,B,"It/PRP 's/BES not/RB where/WRB it/PRP 's/BES ,/, it/PRP hurts/VBZ your/PRP$ ears/NNS to/TO hear/VB it/PRP ./.","It's not where [ it's, + it hurts ] your ears to hear it. /"
sd,B,"But/CC it/PRP 's/BES not/RB as/RB ,/, it/PRP 's/BES not/RB like/IN ,/, uh/UH ,/, Chicago/NNP where/WRB it/PRP 's/HVS got/VBN that/RB much/JJ instrument/NN to/IN it/PRP ./.","{C But } [ it's not as, + it's not like, ] {F uh, } Chicago where it's got that much instrument to it. /"
sd,B,"You/PRP know/VBP ,/, it/PRP does/VBZ n't/RB have/VB ,/, like/IN all/PDT the/DT brass/NN and/CC everything/NN ./.","{D You know, } it doesn't have, {D like } all the brass and everything. /"
b,A,Yeah/UH ./.,Yeah. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,Well/UH my/PRP$ husband/NN is/VBZ telling/VBG me/PRP we/PRP have/VBP to/TO hit/VB the/DT road/NN ./.,{D Well } my husband is telling me we have to hit the road <laughter>. /
x,B,./.,<Breathing>.
sd,A,We/PRP 're/VBP going/VBG to/TO go/VB to/IN Commerce/NNP and/CC see/VB a/DT friend/NN ./.,We're going to go to Commerce and see a friend. /
sd,A,"And/CC ,/,","{C And,"
sv,B,"Oh/UH ,/, you/PRP must/MD live/VB in/IN this/DT area/NN ./.","{F Oh, } you must live in this area. /"
+,A,then/RB I/PRP 'm/VBP going/VBG to/TO go/VB to/IN Sulphur/NNP Springs/NNP ./.,then } I'm going to go to Sulphur Springs. /
ny,A,"Yeah/UH ,/,","Yeah, /"
qw,A,where/WRB are/VBP you/PRP ?/.,where are you? /
sd,B,We/PRP 're/VBP in/IN Sherman/NNP ./.,We're in Sherman. /
bk,A,Okay/UH ./.,Okay. /
sd,A,So/UH we/PRP 're/VBP in/IN Garland/VBP ./.,{D So } we're in Garland. /
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
qy^d,B,You/PRP 're/VBP going/VBG to/IN Commerce/NNP ?/.,You're going to Commerce? /
ny,A,Yeah/UH ./.,Yeah <laughter>. /
qy,B,For/IN East/NNP Texas/NNP or/CC something/NN ?/.,For East Texas or something? /
ny,A,"Yeah/UH ,/,","Yeah, /"
ny,A,yeah/UH ./.,yeah. /
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,A,"Just/RB because/IN there/EX 's/BES a/DT friend/NN up/IN there/RB ,/,","Just because there's a friend up there, /"
sd,A,not/RB because/IN there/EX 's/BES much/RB else/RB ./.,not because there's much else <laughter>. /
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,B,Well/UH they/PRP 're/VBP having/VBG a/DT lot/NN of/IN recruiting/NN this/DT week/NN in/IN all/PDT the/DT different/JJ areas/NNS ./.,{D Well } they're having a lot of recruiting this week in all the different areas. /
%,B,"That/DT 's/BES why/WRB I/PRP was/VBD just/RB w-/XX ,/,","That's why I was just w-, -/"
qy,A,For/IN colleges/NNS ?/.,For colleges? /
ny,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"East/NNP Texas/NNP is/VBZ recruiting/VBG for/IN ,/,","East Texas is recruiting for,"
%,A,"Well/UH ,/, they/PRP 're/VBP not/RB c-/XX ,/,","{D Well, } they're not c-, -/"
+,B,"you/PRP know/VBP ,/, their/PRP$ fall/NN semester/NN","{D you know, } their fall semester /"
sd,B,"and/CC they/PRP 're/VBP ,/, they/PRP 've/VBP been/VBN doing/VBG a/DT lot/NN of/IN that/DT in/IN the/DT area/NN ./.","{C and } [ they're, + they've been ] doing a lot of that in the area. /"
sd,A,"They/PRP 're/VBP not/RB going/VBG to/TO recruit/VB me/PRP anymore/RB ,/,","They're not going to recruit me anymore, /"
sd,A,I/PRP 'm/VBP through/IN ./.,I'm through. /
x,B,./.,<Laughter>.
sd,A,No/DT more/RBR for/IN me/PRP ./.,<Laughter> No more for me. /
b^m,B,"No/DT more/RBR ,/, huh/UH ./.","No more, {F huh. } /"
qw,A,"What/WP ,/, what/WP do/VBP you/PRP do/VB ?/.","[ What, + what ] do you do? /"
sd,B,"Well/UH ,/, right/RB now/RB I/PRP 'm/VBP just/RB a/DT homemaker/NN ,/,","{D Well, } right now I'm just a homemaker, /"
sd,B,"but/CC I/PRP 'm/VBP going/VBG to/IN school/NN ,/, uh/UH ,/, for/IN legal/JJ assistant/NN","{C but } I'm going to school, {F uh, } for legal assistant /"
sd,B,"and/CC that/DT 's/BES what/WP I/PRP know/VBP ,/,","{C and } that's what I know, /"
sd,B,"so/UH ,/, and/CC ,/, uh/UH ,/, just/RB nothing/NN basically/RB ./.","[ {C so, } + {C and, } ] {F uh, } just nothing basically <laughter>. /"
qy,A,Are/VBP you/PRP going/VBG to/TO go/VB to/IN East/NNP Texas/NNP for/IN that/DT ?/.,Are you going to go to East Texas for that? /
nn,B,"No/UH ,/,","No, /"
nn,B,"no/UH ,/,","no, /"
%,B,"it/PRP ,/,","it, - /"
nn,B,no/UH,no /
sd,B,I/PRP do/VBP n't/RB go/VB to/IN East/NNP Texas/NNP ./.,I don't go to East Texas. /
sd,B,"I/PRP got/VBD a/DT degree/NN from/IN T/NNP W/NNP U/NNP ,/,","I got a degree from T W U, /"
sd,B,"but/CC I/PRP 'm/VBP really/RB interested/VBN in/IN legal/JJ ,/, you/PRP know/VBP ,/, in/IN the/DT legal/JJ environment/NN ,/,","{C but } I'm really interested [ in legal, + {D you know, } in the legal ] environment, /"
sd,B,but/CC I/PRP do/VBP n't/RB want/VB to/TO be/VB a/DT lawyer/NN,{C but } I don't want to be a lawyer <laughter> /
sd,B,"so/RB I/PRP said/VBD well/UH ,/, I/PRP think/VBP I/PRP 'll/MD go/VB back/RB to/IN school/VB and/CC see/VB about/IN being/VBG a/DT legal/JJ assistant/NN ./.","{C so } I said {D well, } I think I'll go back to school and see about being a legal assistant. /"
bf,A,That/DT 'd/MD probably/RB be/VB pretty/RB interesting/JJ ./.,That'd probably be pretty interesting. /
sd,A,I/PRP was/VBD summonsed/VBN down/IN to/IN the/DT courthouse/NN last/JJ week/NN ./.,I was summonsed down to the courthouse last week. /
sd,A,"They/PRP had/VBD summonsed/VBN eight/CD hundred/CD people/NNS ,/,","They had summonsed eight hundred people, /"
sd,A,"about/RB four/CD hundred/CD showed/VBD up/RP ,/,","about four hundred showed up, /"
sd,A,and/CC it/PRP was/VBD for/IN a/DT murder/NN trial/NN ./.,{C and } it was for a murder trial. /
