act_tag,speaker,pos,text
sd,A,"Um/UH ,/, s-/DT ,/, s-/DT ,/, naturally/RB some/DT ,/, some/DT things/NNS you/PRP just/RB ca/MD n't/RB find/VB in/IN your/PRP$ local/JJ K-Mart/NNP or/CC ,/, or/CC ,/, uh/UH ,/, Bryn/NNP Mawr/NNP stereo/NN dealer/NN ./.","{F Um, } [ [ s-, + s-, ] + naturally [ some, + some ] ] things you just can't find in your local K-Mart [ or, + or, ] {F uh, } Bryn Mawr stereo dealer. /"
qh,A,"Uh/UH ,/, but/CC th-/RB ,/, th-/RB ,/, th-/RB ,/, then/RB why/WRB not/RB pay/VB ,/, pay/VB the/DT sales/NNS tax/NN MUMBLEx/XX ./.","{F Uh, } {C but } [ [ [ th-, + th-, ] + th-, ] + then ] why not [ pay, + pay ] the sales tax (( )). /"
sd,A,"Corporations/NNS have/VBP to/TO ,/,","Corporations have to, /"
qh,A,"why/WRB should/MD an/DT individual/NN just/RB because/IN it/PRP 's/BES ,/, just/RB because/IN the/DT state/NN ca/MD n't/RB really/RB find/VB out/RP about/IN it/PRP ,/, be/VB able/JJ to/TO avoid/VB paying/VBG sales/NNS tax/NN ?/.","why should an individual [ just because it's, + just because the state ] can't really find out about it, be able to avoid paying sales tax? /"
sv,B,"Well/UH ,/, I/PRP mean/VBP ,/, it/PRP seems/VBZ to/IN me/PRP that/IN ,/, generally/RB ,/, at/IN least/JJS in/IN my/PRP$ own/JJ experience/NN ,/, when/WRB I/PRP purchase/VBP something/NN mail/NN order/NN ,/, it/PRP 's/BES not/RB to/TO circumvent/VB paying/VBG sales/NNS tax/NN to/IN the/DT State/NNP of/IN Pennsylvania/NNP ./.","{D Well, } {E I mean, } it seems to me that, generally, at least in my own experience, when I purchase something mail order, it's not to circumvent paying sales tax to the State of Pennsylvania. /"
sd,B,"It/PRP 's/BES because/IN ,/, I/PRP 'm/VBP sorry/JJ ,/, the/DT Commonwealth/NNP of/IN Pennsylvania/NNP ./.","It's because, {E I'm sorry, } the Commonwealth of Pennsylvania. -/"
b,A,Yes/UH ./.,Yes. /
sv,B,"Uh/UH ,/, it/PRP 's/BES because/IN I/PRP ,/, I/PRP ca/MD n't/RB find/VB the/DT item/NN that/WDT I/PRP want/VBP at/IN a/DT competitive/JJ price/NN anywhere/RB in/IN my/PRP$ local/JJ area/NN ./.","{F Uh, } it's because [ I, + I ] can't find the item that I want at a competitive price anywhere in my local area. /"
sd,B,So/RB I/PRP go/VBP outside/IN the/DT area/NN for/IN that/DT ./.,{C So } I go outside the area for that. /
sv,B,"And/CC I/PRP think/VBP that/IN it/PRP 's/BES not/RB my/PRP$ responsibility/NN to/TO police/VB myself/PRP and/CC pay/VB Pennsylvania/NNP what/WP they/PRP believe/VBP they/PRP are/VBP owed/VBN even/RB though/RB ,/, you/PRP know/VBP ,/, the/DT revenue/NN stream/NN went/VBD to/IN another/DT state/NN ./.","{C And } I think that it's not my responsibility to police myself and pay Pennsylvania what they believe they are owed even though, {D you know, } the revenue stream went to another state. /"
sv,B,"I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB think/VB that/IN that/DT 's/BES my/PRP$ responsibility/NN as/IN a/DT ,/, as/IN a/DT conscientious/JJ consumer/NN ./.","[ I don't, + I don't ] think that that's my responsibility [ as a, + as a ] conscientious consumer. /"
aa,A,"I/PRP ,/, I/PRP 'll/MD agree/VB it/PRP ,/, it/PRP 's/BES not/RB your/PRP$ responsibility/NN","<Lipsmack> [ I, + I'll ] agree [ it, + it's ] not your responsibility /"
qh,A,"but/CC ,/, b-/CC ,/, is/VBZ it/PRP also/RB legal/JJ ,/,","[ {C but, } + {C b-, } ] is it also legal,"
x,B,./.,<Rustling> <static>.
+,A,for/IN you/PRP to/TO do/VB that/DT ?/.,for you to do that? /
sd,A,"W/WP ,/, w/WP ,/, fr-/IN ,/, from/IN what/WP I/PRP understand/VBP from/IN v/JJ ,/, v/JJ ,/, various/JJ net/JJ readings/NNS ,/, i-/PRP ,/, i-/PRP ,/, it/PRP ,/, the/DT Federal/JJ government/NN is/VBZ going/VBG to/TO try/VB to/TO legislate/VB a/DT more/RBR aggressive/JJ enforcement/NN of/IN state/NN tax/NN schemes/NNS ,/, uh/UH ,/, in/IN ,/, into/IN place/NN in/IN the/DT next/JJ few/JJ years/NNS ./.","[ [ W-, + w-, ] + [ fr-, + from ] what ] I understand from [ [ v-, + v-, ] + various ] net readings, [ [ [ i-, + i-, ] + it, ] + the Federal government ] is going to try to legislate a more aggressive enforcement of state tax schemes, {F uh, } [ in, + into ] place in the next few years. /"
sd,A,"It/PRP is/VBZ ,/, it/PRP is/VBZ a/DT lost/JJ revenue/NN stream/NN right/RB now/RB","[ It is, + it is ] a lost revenue stream right now /"
sv,A,"and/CC states/NNS c/MD ,/, can/MD use/VB all/PDT the/DT revenue/NN they/PRP can/MD get/VB ./.","{C and } states [ c-, + can ] use all the revenue they can get. /"
qy,A,"With/IN some/NN ,/, with/IN something/NN like/IN that/DT ,/, d/VBP ,/, do/VBP your/PRP$ arguments/NNS still/RB apply/VBP ?/.","[ With some, + with something ] like that, [ d-, + do ] your arguments still apply? /"
no,B,"Well/UH ,/, I/PRP think/VBP that/IN if/IN ,/, if/IN policy/NN is/VBZ established/VBN and/CC if/IN a/DT mechanism/NN is/VBZ put/VBN into/IN place/NN to/TO promote/VB the/DT collection/NN of/IN taxes/NNS in/IN this/DT fashion/NN ,/, then/RB I/PRP do/VBP n't/RB argue/VB with/IN it/PRP ./.","{D Well, } I think that [ if, + if ] policy is established and if a mechanism is put into place to promote the collection of taxes in this fashion, then I don't argue with it. /"
sv,B,"Because/IN it/PRP 's/BES not/RB a/DT burden/NN on/IN the/DT consumer/NN to/TO remember/VB that/DT oh/UH ,/, I/PRP bought/VBD this/DT out/IN of/IN state/NN ./.","{C Because } it's not a burden on the consumer to remember that {F oh, } I bought this out of state. /"
^q,B,I/PRP need/VBP to/TO Xerox/VB the/DT receipt/NN and/CC make/VB out/RP a/DT check/NN for/IN six/CD percent/NN and/CC send/VB it/PRP to/IN Pennsylvania/NNP ./.,I need <sigh> to Xerox the receipt and make out a check for six percent and send it to Pennsylvania. /
sd,A,Which/WDT is/VBZ exactly/RB what/WP businesses/NNS do/VBP at/IN the/DT present/NN ./.,Which is exactly what businesses do at the present. /
aa,B,Right/UH ./.,Right. /
sv,B,But/CC the/DT point/NN is/VBZ is/VBZ that/IN businesses/NNS do/VBP that/DT ./.,{C But } the point is is that businesses do that. /
sd,B,The/DT business/NN that/WDT you/PRP purchase/VBP the/DT thing/NN from/IN is/VBZ responsible/JJ for/IN collecting/VBG the/DT appropriate/JJ sales/NNS tax/NN and/CC forwarding/VBG it/PRP to/IN the/DT state/NN in/IN question/NN ./.,The business that you purchase the thing from is responsible for collecting the appropriate sales tax and forwarding it to the state in question. /
sv,B,That/DT 's/BES a/DT cost/NN of/IN doing/VBG business/NN ./.,That's a cost of doing business. /
sv,B,The/DT burden/NN --/:,The burden --
sd,A,"And/CC I/PRP ,/, I/PRP --/:","{C And } [ [ I, + I ] + --"
+,B,--/: should/MD n't/RB be/VB placed/VBN on/IN the/DT consumer/NN ./.,-- shouldn't be placed on the consumer. /
+,A,"--/: I/PRP was/VBD actually/RB talking/VBG about/IN businesses/NNS purchasing/VBG something/NN mail/NN order/NN and/CC then/RB having/VBG ,/, having/VBG to/TO pay/VB sales/NNS tax/NN on/IN it/PRP ./.","-- I ] was actually talking about businesses purchasing something mail order and then [ having, + having ] to pay sales tax on it. /"
%,B,Uh/UH ./.,{F Uh. } /
sd,A,"That/DT 's/BES my/PRP$ understanding/NN of/IN the/DT way/NN ,/, uh/UH ,/, the/DT way/NN it/PRP works/VBZ ./.","That's my understanding of [ the way, + {F uh, } the way ] it works. /"
sd,A,"Usually/RB ,/, the/DT ,/, the/DT person/NN ordering/VBG does/VBZ n't/RB pay/VB ./.","Usually, [ the, + the ] person ordering doesn't pay. /"
sd,A,"But/CC the/DT accounting/NN department/NN will/MD ,/, uh/UH ,/, suck/VB up/RP all/PDT the/DT bills/NNS at/IN the/DT end/NN of/IN the/DT month/NN and/CC realize/VB how/WRB much/JJ they/PRP have/VBP to/TO pay/VB ./.","{C But } the accounting department will, {F uh, } suck up all the bills at the end of the month and realize how much they have to pay. /"
sd,A,"And/CC there/RB r-/XX ,/, there/EX are/VBP s-/DT ,/, some/DT substantial/JJ ,/, nasty/JJ penalties/NNS ,/, um/UH ,/, if/IN you/PRP ,/, if/IN businesses/NNS try/VBP to/TO avoid/VB that/DT ./.","{C And } [ there r-, + there are ] [ s-, + some ] substantial, nasty penalties, {F um, } [ if you, + if businesses ] try to avoid that. /"
qy,B,"Uh/UH ,/, do/VBP you/PRP mean/VB businesses/NNS from/IN the/DT point/NN of/IN view/NN as/IN ,/, of/IN ,/, of/IN selling/VBG things/NNS to/IN a/DT consumer/NN and/CC --/:","{F Uh, } do you mean businesses from the point of view [ as, + ] [ of, + of ] selling things to a consumer and --"
%,A,"I-/XX ,/, MUMBLEx/XX ./.","I-, (( )). -/"
+,B,--/: then/RB being/VBG responsible/JJ for/IN the/DT sales/NNS tax/NN ?/.,-- then being responsible for the sales tax?
nn,A,No/UH ./.,No. /
sd,A,"Businesses/NNS ,/, uh/UH --/:","Businesses, {F uh } --"
+,B,Or/CC purchasing/NN ./.,Or purchasing. /
+,A,"--/: if/IN purchasing/VBG things/NNS mail/NN order/NN ,/,","-- if purchasing things mail order, /"
sd,A,"if/IN ,/, if/IN I/PRP 'm/VBP a/DT computer/NN consulting/NN firm/NN and/CC I/PRP see/VBP these/DT ,/, this/DT great/JJ deal/NN on/IN forty-six/CD mother/NN boards/NNS ,/, uh/UH ,/, from/IN ,/, from/IN say/UH Utah/NNP ./.","[ if, + if ] I'm a computer consulting firm and I see [ these, + this ] great deal on forty-six mother boards, {F uh, } [ from, + from ] say Utah. /"
sd,A,"Um/UH ,/, I/PRP ,/, I/PRP might/MD buy/VB the/DT mother/NN boards/NNS from/IN Utah/NNP but/CC then/RB still/RB have/VBP to/TO pay/VB Pennsylvania/NNP sales/NNS tax/NN ./.","{F Um, } [ I, + I ] might buy the mother boards from Utah but then still have to pay Pennsylvania sales tax. /"
sd,A,"My/PRP$ a-/NN ,/, accounting/NN department/NN will/MD at/IN the/DT end/NN of/IN the/DT month/NN ./.","My [ a-, + accounting ] department will at the end of the month. /"
sv,A,"I/PRP think/VBP that/DT i-/PRP ,/, i-/PRP ,/, I/PRP think/VBP that/DT 's/BES the/DT way/NN things/NNS work/VBP in/IN Pennsylvania/NNP ./.","[ I think that [ i-, + i-, ] + I think that's ] the way things work in Pennsylvania. /"
sd,A,"And/CC I/PRP know/VBP they/PRP work/VBP that/DT way/NN in/IN ,/, uh/UH ,/, say/UH here/RB in/IN D/NNP C/NNP ./.","{C And } I know they work that way [ in, + {F uh, } {D say } here in ] D C. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,"See/UH I/PRP 'm/VBP unfamiliar/JJ with/IN that/DT because/IN I/PRP do/VBP n't/RB ,/, I/PRP never/RB see/VBP that/DT end/NN of/IN the/DT business/NN ./.","{D See } I'm unfamiliar with that because [ I don't, + I never see ] that end of the business. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,"So/RB ,/, my/PRP$ only/JJ experience/NN has/VBZ been/VBN from/IN the/DT point/NN of/IN view/NN of/IN a/DT consumer/NN ./.","{C So, } my only experience has been from the point of view of a consumer. /"
sv,B,"Uh/UH ,/, but/CC ,/, if/IN that/DT 's/BES the/DT case/NN ,/, if/IN the/DT business/NN is/VBZ responsible/JJ for/IN policing/VBG themselves/PRP ,/, then/RB I/PRP think/VBP some/DT well/RB defined/JJ mechanisms/NNS need/VBP to/TO be/VB in/IN place/NN so/IN that/IN ,/, uh/UH ,/, the/DT opportunity/NN f-/XX ,/, to/TO forget/VB that/IN you/PRP owe/VBP sales/NNS tax/NN for/IN something/NN ,/, uh/UH ,/, can/MD be/VB avoided/VBN ./.","{F Uh, } {C but, } if that's the case, if the business is responsible for policing themselves, then I think some well defined mechanisms need to be in place so that, {F uh, } the opportunity [ f-, + ] to forget that you owe sales tax for something, {F uh, } can be avoided. /"
aa,A,That/DT 's/BES true/JJ ./.,That's true. /
sv,A,"I-/XX ,/, i-/XX ,/, a/DT r-/XX ,/, a/DT big/JJ hole/NN does/VBZ exist/VB right/RB now/RB ,/, uh/UH ,/, in/IN that/IN consumers/NNS can/MD just/RB say/VB oh/UH ,/, I/PRP ,/, I/PRP forgot/VBD that/DT ./.","[ [ [ I-, + i-, ] + a r-, ] + a big ] hole does exist right now, {F uh, } in that consumers can just say {F oh, } [ I, + I ] forgot that. /"
sd,A,"There/EX ,/, there/EX is/VBZ no/DT well/RB defined/JJ mechanism/NN at/IN all/DT","[ There, + there ] is no well defined mechanism at all /"
sv,A,"and/CC ,/, and/CC that/IN it/PRP is/VBZ a/DT a/DT l-/NN ,/, loss/NN ./. I/PRP ,/, I/PRP think/VBP is/VBZ that/IN the/DT Federal/JJ government/NN will/MD try/VB to/TO establish/VB a/DT mechanism/NN ju-/RB ,/, just/RB to/TO do/VB just/RB that/DT in/IN or-/NN ,/, in/IN order/NN to/TO gain/VB the/DT revenue/NN that/WDT 's/BES being/VBG lost/VBN ./.","[ {C and, } + {C and } ] that it is [ a + <inhaling> a ] [ l-, + loss. ] [ I, + I ] think is that the Federal government will try to establish a mechanism [ [ ju-, + just ] to do + just [ that + ] [ in or-, + in order ] to ] gain the revenue that's being lost. /"
sd,A,"Uh/UH ,/, I/PRP mean/VBP ,/, I/PRP ,/, I/PRP do/VBP n't/RB know/VB if/IN I/PRP agree/VBP with/IN that/DT ./.","{F Uh, } {E I mean, } [ I, + I ] don't know if I agree with that. /"
%,A,"But/CC it/PRP ,/, but/CC ,/,","[ {C But } it, + {C but, } ] -/"
x,B,./.,</Rustling> </static>. /
