act_tag,speaker,pos,text
b,B,Yeah/UH ./.,(( Yeah )) . /
+,A,since/IN it/PRP was/VBD first/JJ offense/NN,since it was first offense /
sd,A,"and/CC he/PRP 'd/VBD been/VBN convicted/VBN three/CD times/NNS before/RB ,/, you/PRP know/VBP ,/,","{C and } he'd been convicted three times before, {D you know, } /"
b,B,Oh/UH ./.,(( Oh )) . /
sd,A,"and/CC ,/, and/CC the/DT jury/NN was/VBD very/RB upset/JJ","[ {C and, } + {C and } ] the jury was very upset /"
sd,A,"and/CC my/PRP$ husband/NN came/VBD home/RB ,/, a/DT home/NN ,/, very/RB upset/JJ ,/,","{C and } my husband came [ home, a + home, ] very upset, /"
sd,A,"I/PRP mean/VBP ,/, he/PRP felt/VBD like/IN that/IN ,/, that/IN they/PRP had/VBD been/VBN tricked/VBN ,/, you/PRP know/VBP ,/,","{E I mean, } he felt [ like + ] [ that, + that ] they had been tricked, {D you know, } /"
b,B,Right/UH ./.,Right. /
%,A,"and/CC so/RB something/NN ,/,","[ {C and } + {C so } ] something, - /"
qh,A,"I/PRP wonder/VBP if/IN a/DT judge/NN did/VBD n't/RB have/VB control/NN of/IN that/DT if/IN some/DT of/IN that/DT would/MD change/VB ,/, you/PRP know/VBP ./.","I wonder if a judge didn't have control of that if some of that would change, {D you know. } /"
aa,B,"Yeah/UH ,/,","Yeah, /"
sv,B,the/DT judge/NN might/MD know/VB,the judge might know /
sv,B,"or/CC at/IN least/JJS it/PRP ,/, it/PRP would/MD n't/RB hurt/VB to/TO switch/VB over/IN there/RB and/CC see/VB if/IN it/PRP worked/VBD any/RB better/RBR ,/,","{C or } at least [ it, + it ] wouldn't hurt to switch over there and see if it worked any better, /"
sv,B,if/IN it/PRP did/VBD n't/RB we/PRP can/MD come/VB back/RB for/IN something/NN else/RB,if it didn't we can come back for something else /
%,B,"or/CC ,/,","{C or, } -/"
aa,A,That/DT 's/BES true/JJ ./.,That's true. /
aa,A,That/DT 's/BES very/RB true/JJ ./.,That's very true. /
%,B,"or/CC ,/, or/CC what/WP we/PRP 've/VBP got/VBN ,/,","[ {C or, } + {C or } ] what we've got, - /"
%,B,so/RB ./.,{C so. } -/
b,A,Yeah/UH ./.,Yeah. /
sv,B,"Well/UH ,/, we/PRP definitely/RB need/VBP a/DT change/NN in/IN the/DT system/NN","{D Well, } we definitely need a change in the system /"
%,B,"and/CC ,/, uh/UH ,/,","{C and, } {F uh, } -/"
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"obviously/RB what/WP we/PRP are/VBP doing/VBG is/VBZ not/RB working/VBG ,/, you/PRP know/VBP ./.","obviously what we are doing is not working, {D you know. } /"
aa,B,"It/PRP 's/BES not/RB working/VBG ,/, too/RB ./.","It's not working, (( too )) . /"
aa,A,No/UH ./.,No. /
sv,B,It/PRP 's/BES just/RB piling/VBG up/RP on/IN us/PRP ./.,It's just piling up on us. /
aa,A,"Yeah/UH ,/,","Yeah, /"
sv,A,"and/CC there/EX 's/BES ,/, you/PRP know/VBP ,/, there/EX 's/BES people/NNS in/IN our/PRP$ prisons/NNS that/WDT are/VBP not/RB being/VBG rehabilitated/VBN in/IN any/DT way/NN ,/, shape/NN ,/, or/CC form/NN ,/,","{C and } [ there's, + {D you know, } there's ] people in (( our )) prisons that are not being rehabilitated in any way, shape, or form, /"
b,B,Right/UH ./.,Right. /
sv,A,"and/CC either/CC they/PRP 're/VBP in/IN there/RB ,/,","{C and } either they're in there,"
b,B,Right/UH ./.,Right. /
+,A,"forever/RB or/CC when/WRB they/PRP get/VBP out/RB they/PRP 're/VBP ,/, you/PRP know/VBP ,/, it/PRP 's/BES a/DT matter/NN of/IN a/DT few/JJ months/NNS","forever or when they get out [ they're, + {D you know, } it's ] a matter of a few months /"
sv,A,and/CC they/PRP 're/VBP going/VBG to/TO be/VB right/RB back/RB for/IN the/DT same/JJ thing/NN,{C and } they're going to be right back for the same thing /
%,A,"so/RB the/DT system/NN ,/,","{C so } the system, -/"
sv,B,"We/PRP 're/VBP just/RB not/RB willing/JJ to/TO set/VB a/DT society/NN not/RB willing/JJ to/TO spend/VB the/DT time/NN or/CC the/DT money/NN to/TO do/VB what/WP it/PRP takes/VBZ ,/,","We're just [ not willing to set + a society not willing to spend ] the time or the money to do what it takes, /"
%,B,so/RB ./.,{C so. } -/
aa,A,That/DT 's/BES very/RB true/JJ ./.,That's very true. /
b,B,Yeah/UH ./.,Yeah. /
b^m,A,"Yeah/UH ,/,","Yeah, /"
sd,A,I/PRP was/VBD talking/VBG to/IN a/DT friend/NN of/IN mine/PRP about/IN this/DT the/DT other/JJ day/NN,I was talking to a friend of mine about this the other day /
sd,A,"and/CC I/PRP said/VBD ,/, you/PRP know/VBP ,/, I/PRP understand/VBP that/IN there/EX are/VBP a/DT lot/NN of/IN countries/NNS that/WDT rely/VBP on/IN the/DT United/NNP States/NNPS ,/, to/IN","{C and } I said, {D you know, } I understand that there are a lot of countries that rely on the United States, to - /"
^q,A,"and/CC ,/,","[ [ {C and, } +"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"and/CC the/DT ,/, and/CC the/DT people/NNS in/IN those/DT countries/NNS rely/VBP on/IN our/PRP$ money/NN to/TO survive/VB","{C and } the, ] + {C and } the ] people in those countries rely on our money to survive /"
^q,A,"but/CC I/PRP really/RB believe/VBP that/IN we/PRP need/VBP to/TO take/VB care/NN of/IN ourselves/PRP ,/,","{C but } I really believe that we need to take care of ourselves, /"
b,B,Right/UH ./.,Right. /
%,A,"I/PRP mean/VBP ,/, we/PRP ,/,","{E I mean, } we, - /"
%,A,"and/CC ,/, and/CC the-/XX ,/,","[ {C and, } + {C and } ] the-, - /"
sv,A,"I/PRP know/VBP people/NNS say/VBP ,/, oh/UH ,/, it/PRP would/MD be/VB cruel/JJ to/TO ,/, you/PRP know/VBP ,/, pull/VB our/PRP$ aid/NN from/IN these/DT other/JJ countries/NNS","I know people say, {F oh, } it would be cruel to, {D you know, } pull our aid from these other countries /"
sv,A,"and/CC ,/, and/CC maybe/RB so/RB ,/,","[ {C and, } + {C and } ] maybe so, /"
sv,A,"so/RB tell/VB them/PRP ,/, you/PRP 've/VBP got/VBN five/CD years/NNS ./.","{C so } tell them, you've got five years."
b,B,Right/UH ./.,Right. /
+,A,"To/TO work/VB out/RP a/DT plan/NN ,/, to/TO make/VB it/PRP on/IN your/PRP$ own/JJ ./.","To work out a plan, to make it on your own. /"
b,B,Yeah/UH ./.,Yeah. /
^q,A,"And/CC ,/, we/PRP will/MD continue/VB funding/VBG you/PRP for/IN the/DT next/JJ two/CD years/NNS ,/,","{C And, } we will continue funding you for the next two years, /"
^q,A,"after/IN two/CD years/NNS we/PRP 'll/MD cut/VB it/PRP down/RP seven/CD to/IN seventy/CD fiv-/CD ,/, you/PRP know/VBP ,/, seventy-five/CD percent/NN ./.","after two years we'll cut it down [ [ seven + to seventy fiv-, ] + {D you know, } seventy-five ] percent. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
^q,A,"And/CC after/IN another/DT year/NN we/PRP 'll/MD cut/VB it/PRP fifty/CD percent/NN ,/,","{C And } after another year we'll cut it fifty percent, /"
^q,A,"and/CC in/IN five/CD years/NNS ,/, it/PRP sh/MD ,/,","{C and } in five years, it sh-, - /"
^q,A,by/IN then/RB you/PRP should/MD all/DT should/MD have/VB a/DT plan/NN worked/VBN where/WRB you/PRP can/MD make/VB it/PRP on/IN your/PRP$ own/JJ without/IN our/PRP$ help/NN ./.,by then you [ should + all should ] have a plan worked where you can make it on your own without our help. /
aa,B,Sure/UH ./.,Sure. /
sv,A,"And/CC then/RB we/PRP 'll/MD have/VB all/DT ,/, we/PRP 'll/MD have/VB ,/, we/PRP will/MD have/VB the/DT money/NN if/IN we/PRP would/MD do/VB that/DT to/TO ,/,","{C And then } [ [ we'll have all, + we'll have, ] + we will have ] the money if we would do that [ to, +"
b,B,Yeah/UH ./.,Yeah. /
+,A,to/TO work/VB on/IN your/PRP$ own/JJ system/NN because/IN we/PRP 've/VBP got/VBN some/DT serious/JJ problems/NNS here/RB,to ] work on your own system because we've got some serious problems here /
sv,A,"and/CC we/PRP 're/VBP trying/VBG to/TO ,/,","{C and } we're trying to,"
aa,B,"Very/RB serious/JJ ,/, yeah/UH ./.","Very serious, yeah. /"
+,A,"heal/VB the/DT world/NN ,/, you/PRP know/VBP ,/,","heal the world, {D you know, } /"
sv,A,"it/PRP 's/BES just/RB not/RB ,/,","[ it's just not, +"
b,B,"Oh/UH ,/, yeah/UH ,/,","(( {F Oh, } yeah )) , /"
+,A,it/PRP 's/BES just/RB not/RB working/VBG ./.,it's just not ] working. /
aa,B,"you/PRP 're/VBP right/JJ ,/, MUMBLEx/XX ./.","(( your right )) , (( )) . /"
sd,A,"I/PRP look/VBP at/IN the/DT ,/, I/PRP look/VBP at/IN what/WP ,/, you/PRP know/VBP ,/, thi-/XX ,/, what/WP ,/, the/DT aid/NN presented/VBN to/IN the/DT Kurds/NNPS","[ I look at the, + I look at ] [ [ what, {D you know, } thi-, + what, ] + ] the (( aid )) presented to the Kurds /"
sd,A,"and/CC I/PRP ,/, I/PRP feel/VBP sorry/JJ for/IN them/PRP","{C and } [ I, + I ] feel sorry for them /"
sv,A,and/CC I/PRP know/VBP they/PRP 're/VBP suffering/VBG,{C and } I know they're suffering /
sv,A,"and/CC I/PRP know/VBP they/PRP 're/VBP dying/VBG everyday/RB ,/,","{C and } I know they're dying everyday, /"
sv,A,"but/CC we/PRP 've/VBP got/VBN ,/, you/PRP know/VBP ,/, kids/NNS here/RB in/IN the/DT United/NNP States/NNPS that/WDT are/VBP dying/VBG everyday/RB ,/, too/RB ./.","{C but } we've got, {D you know, } kids here in the United States that are dying everyday, too."
aa,B,Sure/UH ./.,Sure. /
+,A,"You/PRP know/VBP ,/, and/CC being/VBG ,/,","{D You know, } and being,"
b,B,Oh/UH ./.,(( Oh )) . /
+,A,abused/VBN and/CC neglected/VBN,abused and neglected /
h,A,"and/CC ,/, you/PRP know/VBP ,/, I/PRP do/VBP n't/RB know/VB ./.","{C and, } {D you know, } I don't know. /"
sv,A,"I/PRP just/RB have/VBP this/DT problem/NN with/IN ,/,","I just have this problem with,"
ba,B,You/PRP bet/VBP ./.,(( You bet )) . /
+,A,"uh/UH ,/, trying/VBG to/TO heal/VB the/DT world/NN when/WRB you/PRP 're/VBP so/RB sick/JJ yourself/PRP ,/, you/PRP know/VBP ,/,","{F uh, } trying to heal the world when you're so sick yourself, {D you know, } /"
%,A,so/RB ./.,{C so. } -/
aa,B,Right/UH ./.,Right. /
sv,B,"Well/UH ,/, we/PRP seem/VBP to/TO agree/VB on/IN the/DT jury/NN thing/NN","{D Well, } we seem to agree on the jury thing /"
sv,B,"and/CC ,/, uh/UH ,/, but/CC ,/, uh/UH ,/, we/PRP 'll/MD need/VB an/DT unanimous/JJ verdict/NN","[ {C and, } + {F uh, } {C but, } ] (( {F uh } )) , we'll need an unanimous verdict /"
sv,B,"and/CC ,/,","{C and, }"
aa,A,Yep/UH ./.,Yep. /
+,B,"maybe/RB let/VB the/DT judge/NN have/VBP a/DT opportunity/NN to/TO make/VB ,/, a/DT decision/NN ./.","maybe let the judge have a opportunity to make, (( a decision )) . /"
sv,A,"I/PRP think/VBP we/PRP should/MD try/VB it/PRP ,/, like/IN you/PRP say/VBP ,/,","I think we should try it, like you say, /"
b,B,Yeah/UH ./.,Yeah. /
sv,A,"if/IN it/PRP does/VBZ n't/RB work/VB ,/, we/PRP can/MD always/RB come/VB back/RB ,/,","if it doesn't work, we can always come back, /"
sv,A,but/CC I/PRP think/VBP it/PRP would/MD be/VB a/DT good/JJ idea/NN to/TO try/VB it/PRP ./.,{C but } I think it would be a good idea to try it. /
aa,B,I/PRP do/VBP too/RB ./.,I do too. /
sv,A,"So/RB ,/, anyway/RB ,/, well/UH ,/, we/PRP all/DT agree/VBP ./.","{C So, } {D anyway, } {D well, } we all agree. /"
ba,B,"Well/UH ,/, good/JJ ./.","{D Well, } good. /"
x,A,./.,<Laughter>.
fc,B,Good/JJ to/TO hear/VB from/IN you/PRP ./.,Good to hear from you. /
fc,A,"You/PRP too/RB ,/, bye-bye/UH ./.","You too, bye-bye. /"
fc,B,Bye-bye/UH ./.,Bye-bye. /
