act_tag,speaker,pos,text
b,A,"Yeah/UH ./. Uh/UH ,/,","Yeah. {F Uh, } /"
sv,B,That/DT would/MD be/VB nice/JJ ./.,<Child_talking> That would be nice. /
%,B,"But/CC ,/,","{C But, }"
x,A,,<Snorting>.
+,B,"a-/XX ,/, you/PRP know/VBP ,/,","<Child_crying> a-, {D you know, } - /"
sv,B,the/DT criminals/NNS that/WDT are/VBP going/VBG to/TO get/VB their/PRP$ guns/NNS one/CD --/:,the criminals that are going to get their guns one --
aa,A,I/PRP --/:,[ [ I -- +
+,B,--/: way/NN or/CC the/DT other/JJ ./.,-- way or the other. /
+,A,"--/: I/PRP ,/, I/PRP agree/VBP ./.","-- I, ] + I ] agree. /"
sv,A,"I/PRP think/VBP ,/, you/PRP know/VBP ,/, one/CD of/IN the/DT things/NNS that/WDT ,/, that/WDT ,/, that/WDT needs/VBZ to/TO happen/VB is/VBZ ,/, uh/UH ,/, to/TO ,/, to/TO stop/VB the/DT impulse/NN buyer/NN from/IN ,/, uh/UH ,/, buying/VBG it/PRP quickly/RB and/CC ,/, and/CC ,/, uh/UH ,/,","I think, {D you know, } one of the things [ [ that, + that, ] + that ] needs to happen is, {F uh, } [ to, + to ] stop the impulse buyer from, {F uh, } buying it quickly [ and, + and, ] {F uh, }"
x,B,,</Child_crying>.
+,A,maybe/RB putting/VBG a/DT week/NN 's/POS waiting/NN period/NN or/CC something/NN on/IN it/PRP ./.,maybe putting a week's waiting period or something on it. /
sv,A,"But/CC if/IN someone/NN 's/BES really/RB determined/JJ to/TO ,/, to/TO pick/VB up/RP a/DT firearm/NN you/PRP can/MD pick/VB it/PRP up/RP any/DT place/NN ./.","{C But } if someone's really determined [ to, + to ] pick up a firearm <inhaling> you can pick it up any place. /"
b,B,Yeah/UH,Yeah /
x,B,./.,<child>.
sv,A,And/CC you/PRP can/MD get/VB them/PRP really/RB cheap/RB ./.,{C And } you can get them really cheap. /
aa,B,I/PRP know/VBP,I know /
sd,B,"I/PRP ,/, I/PRP had/VBD a/DT waiting/NN period/NN on/IN my/PRP$ pistol/NN because/IN I/PRP was/VBD down/IN in/IN ,/, uh/UH ,/, Tennessee/NNP ./.","[ I, + I ] had a waiting period on my pistol because I was down in, {F uh, } Tennessee."
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"And/CC ,/, uh/UH ,/, they/PRP had/VBD a/DT waiting/NN period/NN","And, {F uh, } they had a waiting period /"
sd,B,"and/CC ,/, uh/UH ,/, we/PRP bought/VBD it/PRP there/RB ./.","{C and, } {F uh, } we bought it there. /"
%,B,"And/CC ,/,","{C And, } -/"
qw,A,How/WRB long/JJ was/VBD the/DT waiting/NN period/NN out/IN there/RB ?/.,How long was the waiting period out there? /
sd,B,About/RB nine/CD days/NNS ./.,About nine days. /
%,A,Huh/UH ./.,{F Huh. } /
sv,A,"That/DT was/VBD n't/RB too/RB ,/, too/RB bad/JJ ./.","That wasn't [ too, + too ] bad. /"
aa,B,No/UH ./.,No. /
aa,B,No/UH ./.,No <child_crying>. /
sv,A,"Because/IN if/IN ,/, if/IN you/PRP 're/VBP going/VBG to/TO go/VB buy/VB something/NN ,/, uh/UH ,/, uh/UH ,/, of/IN that/DT nature/NN ,/, I/PRP think/VBP you/PRP ,/, you/PRP 're/VBP going/VBG to/TO have/VB some/DT idea/NN as/IN to/IN what/WP you/PRP 're/VBP going/VBG to/TO do/VB with/IN it/PRP ./.","{C Because } [ if, + if ] you're going to go buy something, {F uh, } {F uh, } of that nature, I think [ you, + you're ] going to have some idea as to what you're going to do with it. /"
sv,A,You/PRP 're/VBP not/RB going/VBG to/TO react/VB that/RB quickly/RB ./.,You're not going to react that quickly. /
sv,A,"In/IN other/JJ words/NNS ,/, you/PRP know/VBP ,/, you/PRP do/VBP n't/RB have/VB a/DT need/NN to/TO go/VB buy/VB a/DT gun/NN to/TO go/VB shoot/VB it/PRP the/DT next/JJ day/NN ./.","In other words, {D you know, } you don't have a need to go buy a gun to go shoot it the next day. /"
%,B,"Th-/XX ,/,","Th-, - /"
sv,B,"somebody/NN wants/VBZ to/TO do/VB that/DT ,/,","somebody wants to do that, - /"
sv,B,"I/PRP ,/, I/PRP ,/, at/IN times/NNS I/PRP think/VBP they/PRP ought/MD to/TO have/VB a/DT waiting/NN period/NN on/IN all/DT firearms/NNS ./.","[ [ I, + I, ] + at times I ] think they ought to have a waiting period on all firearms. /"
aa,A,Yeah/UH ./.,Yeah. /
sv,A,"I/PRP do/VBP too/RB ./. Uh/UH ,/, because/IN it/PRP does/VBZ n't/RB make/VB any/DT difference/NN ,/, uh/UH ,/, uh/UH ,/, whether/IN it/PRP 's/BES a/DT pistol/NN or/CC a/DT shotgun/NN ,/, I/PRP suppose/VBP ./.","I do too. {F Uh, } because <laughter> it doesn't make any difference, {F uh, } {F uh, } whether it's a pistol or a shotgun, I suppose. /"
sd,A,They/PRP both/DT do/VBP the/DT same/JJ kind/NN of/IN job/NN ./.,They both do the same kind of job. /
sv,B,A/DT shotgun/NN hurts/VBZ worse/RBR than/IN a/DT pistol/NN does/VBZ ./.,<Dishes> A shotgun hurts worse than a pistol does. /
aap_am,A,"Uh/UH ,/, yeah/UH ./.","{F Uh, } yeah. /"
aap_am,A,I/PRP suppose/VBP ./.,I suppose. /
sd,A,I/PRP never/RB got/VBD shot/VBN with/IN either/DT one/CD ./.,I never got shot with either one. /
h,A,"But/CC I/PRP do/VBP n't/RB know/VB ,/, uh/UH ,/,","{C But } I don't know, {F uh, } /"
sv,A,I/PRP think/VBP you/PRP could/MD recover/VB from/IN a/DT pistol/NN but/CC not/RB from/IN a/DT shotgun/NN ./.,I think you could recover from a pistol but not from a shotgun <laughter>. /
aa,B,"No/UH ,/,","No, /"
sv,B,a/DT shotgun/NN 's/HVS got/VBN too/RB much/JJ of/IN a/DT spread/NN ./.,a shotgun's got too much of a spread. /
sd,B,Or/CC at/IN --/:,{C Or } at --
b,A,Yeah/UH ./.,Yeah. /
+,B,--/: least/JJS ours/PRP does/VBZ ./.,-- least ours does. /
%,B,"Uh/UH ,/, it/PRP 's/BES ,/, you/PRP know/VBP ,/,","{F Uh, } it's, {D you know, } - /"
sd,B,"you/PRP have/VBP a/DT little/JJ ,/, uh/UH ,/, thing/NN on/IN the/DT bo-/NN ,/, bottom/NN of/IN th-/DT ,/, on/IN top/NN of/IN the/DT barrel/NN --/:","you have a little, {F uh, } thing [ on the [ bo-, + bottom ] of th-, + on top of the barrel ] --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: where/WRB you/PRP ,/, you/PRP turn/VBP it/PRP ,/,","-- where [ you, + you ] turn it, /"
sd,B,you/PRP can/MD make/VB it/PRP either/CC tight/JJ or/CC as/RB loose/JJ as/IN loose/JJ can/MD get/VB ./.,you can make it either tight or <laughter> as loose as loose can get. /
b,A,Oh/UH ./.,Oh. /
sd,B,And/CC the/DT spread/NN changes/VBZ ./.,{C And } the spread changes. /
sd,A,"Uh/UH ,/, I/PRP 've/VBP got/VBN a/DT manual/JJ single/JJ shot/NN","{F Uh, } <throat_clearing> I've got a manual single shot /"
sd,A,"and/CC I/PRP guess/VBP it/PRP does/VBZ n't/RB have/VB any/DT ,/, any/DT automatic/JJ features/NNS to/IN it/PRP ./.","{C and } I guess it doesn't have [ any, + any ] automatic features to it. /"
sd,A,"The/DT further/RBR away/RB I/PRP get/VBP ,/, the/DT ,/, the/DT ,/, uh/UH ,/, wider/JJR the/DT shot/NN gets/VBZ --/:","The further away I get, [ the, + the, ] {F uh, } wider the shot gets --"
b,B,Yeah/UH ./.,<Child_talking> Yeah. /
+,A,--/: from/IN the/DT target/NN ./.,-- from the target. /
sd,A,"And/CC the/DT closer/RBR that/WDT I/PRP get/VBP ,/, the/DT tighter/JJR that/WDT it/PRP gets/VBZ ./.","{C And } the closer that I get, the tighter that it gets. /"
sd,A,It/PRP 's/HVS got/VBN a/DT hell/NN of/IN a/DT kick/NN to/IN it/PRP ./.,It's got a hell of a kick to it. /
b,B,Yeah/UH ./.,Yeah. /
sd,B,"My/PRP$ husband/NN had/VBD a/DT ,/, uh/UH ,/, a/DT police/NN gun/NN at/IN one/CD time/NN ./.","My husband had [ a, + {F uh, } a ] police gun at one time. /"
sd,B,And/CC I/PRP shot/VBD that/DT thing/NN one/CD time/NN ./.,{C And } I shot <child_crying> that thing one time. /
sd,B,Almost/RB knocked/VBD me/PRP down/RP ./.,Almost knocked me down. /
x,A,,<Laughter>.
%,B,"And/CC it/PRP just/RB a/DT li-/XX ,/,","{C And } it just (( a li-, )) - /"
sd,B,"I/PRP don-/^VBP^RB ,/, I/PRP forget/VBP ,/,","[ I don-, + I forget, ] /"
sv,B,I/PRP think/VBP it/PRP was/VBD a/DT three/CD fifty-seven/CD ./.,I think it was a three fifty-seven. /
h,B,I/PRP 'm/VBP not/RB sure/JJ ./.,I'm not sure. /
qy,A,Do/VBP you/PRP belong/VB to/IN a/DT gun/NN club/NN or/CC you/PRP ?/.,Do you belong to a gun club or you? -/
sd,B,He/PRP belonged/VBD to/IN one/CD awhile/RB back/RB ./.,He belonged to one awhile back. /
sd,B,"Uh/UH ,/, since/IN we/PRP moved/VBD ,/,","{F Uh, } since we moved, - /"
sd,B,we/PRP 've/VBP only/RB been/VBN here/RB in/IN Texas/NNP for/IN about/RB a/DT year/NN --/:,we've only been here in Texas for about a year </dishes> -- /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC ,/, uh/UH ,/, we/PRP ca/MD n't/RB even/RB find/VB a/DT place/NN to/TO shoot/VB ./. Just/RB for/IN --/:","-- {C and, } {F uh, } we can't even find a place to shoot. Just for --"
ba,A,No/DT kidding/NN ./.,No kidding. /
+,B,--/: target/NN practice/NN ./.,-- target practice. /
sd,B,I/PRP 'd/MD love/VB to/TO get/VB used/JJ to/IN that/DT shotgun/NN ./.,I'd love to get used to that shotgun. /
sd,B,We/PRP traded/VBD his/PRP$ pistol/NN for/IN that/DT shotgun/NN ./.,We traded his pistol for that shotgun. /
sd,A,"Huh/UH ./. Well/UH the/DT ,/, the/DT ,/, uh/UH ,/, clubs/NNS that/WDT we/PRP 've/VBP got/VBN around/IN here/RB are/VBP kind/RB of/RB expensive/JJ","{F Huh. } {D Well } [ the, + the, ] {F uh, } clubs that we've got around here are kind of expensive /"
sv,A,"but/CC ,/, uh/UH ,/, it/PRP 's/BES well/RB worth/JJ it/PRP ./.","{C but, } {F uh, } it's well worth it. /"
sd,A,"You/PRP can/MD go/VB down/RB and/CC shoot/VB up/IN against/IN a/DT sand/NN bag/NN and/CC some/DT targets/NNS and/CC have/VB ,/, uh/UH ,/, competition/NN ./.","You can go down and shoot up against a sand bag and some targets and have, {F uh, } competition. /"
sd,A,"Uh/UH ,/, I/PRP 've/VBP never/RB really/RB joined/VBN a/DT club/NN because/IN I/PRP have/VBP n't/RB got/VBN the/DT time/NN ./. Not/RB because/IN I/PRP have/VBP n't/RB got/VBN the/DT desire/NN ./.","{F Uh, } I've never really joined a club because I haven't got the time. Not because I haven't got the desire. /"
sd,A,"Uh/UH ,/, there/EX 's/BES an/DT annual/JJ membership/NN fee/NN ,/, uh/UH ,/, that/WDT 's/BES ,/, that/WDT 's/BES fairly/RB high/JJ ./.","{F Uh, } there's an annual membership fee, {F uh, } [ that's, + that's ] fairly high. /"
sd,A,"Plus/CC there/EX 's/BES ini-/NN ,/, an/DT initiation/NN fee/NN that/WDT you/PRP have/VBP to/TO pay/VB because/IN of/IN first/JJ time/NN ,/, uh/UH ,/, uh/UH ,/, member/NN ./.","{C Plus } there's [ ini-, + an initiation ] fee that you have to pay because of first time, {F uh, } {F uh, } member. /"
x,B,,<Child>.
sd,A,So/RB the/DT whole/JJ process/NN can/MD cost/VB you/PRP a/DT hundred/CD fifty/CD dollars/NNS to/TO join/VB the/DT club/NN ./.,{C So } the whole process can cost you a hundred fifty dollars to join the club. /
sd,A,"Plus/CC you/PRP have/VBP to/TO pay/VB for/IN the/DT ,/, the/DT ammunition/NN in/IN any/DT tournaments/NNS that/WDT you/PRP would/MD join/VB in/IN ./.","{C Plus } you have to pay for [ the, + the ] ammunition in any tournaments that you would join in. /"
b,B,Yeah/UH ./.,Yeah. /
sd,B,"Well/UH ,/, that/DT 's/BES what/WP my/PRP$ husband/NN ,/,","{D Well, } that's what my husband, - /"
sd,B,when/WRB he/PRP was/VBD in/IN that/DT gun/NN club/NN where/WRB he/PRP was/VBD doing/VBG that/DT ./.,when he was in that gun club where he was doing that <noise> <<can't tell if it's a cough or something was hit>>. - /
%,B,"It/PRP ,/, you/PRP know/VBP ,/,","It, {D you know, } - /"
sd,B,"he/PRP went/VBD mostly/RB just/RB to/TO ,/, uh/UH ,/, shoot/VB at/IN paper/NN targets/NNS ./.","he went mostly just to, {F uh, } shoot at paper targets. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Uh/UH ,/, but/CC ,/, you/PRP know/VBP ,/, they/PRP used/VBD speed/NN and/CC accuracy/NN and/CC all/PDT that/DT ./.","{F Uh, } {C but, } {D you know, } they used speed and accuracy and all that. /"
sv,A,"I/PRP think/VBP that/IN ,/, that/IN the/DT gun/NN clubs/NNS serve/VBP a/DT useful/JJ purpose/NN ./.","I think [ that, + that ] the gun clubs serve a useful purpose. /"
sv,A,"In/IN fact/NN ,/, I/PRP 'd/MD like/VB to/TO see/VB somehow/RB they/PRP tie/VBP the/DT legislation/NN into/IN not/RB only/RB when/WRB you/PRP buy/VBP a/DT weapon/NN you/PRP have/VBP to/TO ,/, uh/UH ,/, show/VB that/IN you/PRP 've/VBP gone/VBN to/IN school/NN or/CC gone/VBN to/IN some/DT class/NN to/TO know/VB how/WRB to/TO handle/VB that/DT weapon/NN ./.","In fact, I'd like to see somehow they tie the legislation into not only when you buy a weapon you have to, {F uh, } show that you've gone to school or gone to some class to know how to handle that weapon. -/"
ba,B,"That/DT 's/BES a/DT good/JJ ,/,","That's a good, - /"
sd,B,I/PRP 've/VBP never/RB thought/VBN of/IN that/DT ./.,I've never thought of that. /
x,A,,<Laughter>.
ba,B,That/DT 's/BES a/DT good/JJ point/NN ./.,That's a good point. /
%,A,"And/CC ,/, you/PRP know/VBP ,/, it/PRP ,/, it/PRP ,/,","{C And, } {D you know, } [ it, + it, ] - /"
sv,A,"even/RB after/IN you/PRP wait/VBP your/PRP$ nine/CD days/NNS ,/, if/IN you/PRP do/VBP n't/RB know/VB how/WRB to/TO handle/VB it/PRP ,/, it/PRP 's/BES just/RB like/IN putting/VBG someone/NN in/IN an/DT automobile/NN that/WDT does/VBZ n't/RB know/VB how/WRB to/TO drive/VB ./.","even after you wait your nine days, if you don't know how to handle it, it's just like putting someone in an automobile that doesn't know how to drive. /"
sd,A,And/CC you/PRP give/VBP him/PRP a/DT license/NN because/IN he/PRP waited/VBD nine/CD days/NNS ./.,{C And } you give him a license because he waited nine days. /
b,B,Yeah/UH ./.,Yeah. /
%,B,"That/DT 's/BES ,/,","That's, - /"
%,B,"and/CC ,/, yeah/UH ./.","{C and, } <<pause>> yeah. /"
sv,A,"He/PRP could/MD ,/, he/PRP could/MD not/RB only/RB ,/, uh/UH ,/, uh/UH ,/, shoot/VB himself/PRP ./.","[ He could, + he could ] not only, {F uh, } {F uh, } shoot himself. /"
sv,A,"He/PRP could/MD ,/, he/PRP could/MD ,/, uh/UH ,/, mishandle/VB a/DT weapon/NN ./. Leave/VB it/PRP at/IN home/NN and/CC let/VB a/DT child/NN get/VB at/IN it/PRP ./.","[ He could, + he could, ] {F uh, } mishandle a weapon. Leave it at home and let a child get at it. /"
%,B,"It/PRP ,/,","It, - /"
sd,B,"well/UH we/PRP ,/, uh/UH ,/, we/PRP was/VBD living/VBG on/IN a/DT navy/NN base/NN down/IN in/IN Memphis/NNP","{D well } [ we, + {F uh, } we ] was living on a navy base down in Memphis /"
sd,B,"and/CC ,/, uh/UH ,/, this/DT one/CD guy/NN decided/VBD to/TO play/VB ,/, uh/UH ,/, lonesome/JJ cowboy/NN or/CC something/NN ./.","{C and, } {F uh, } this one guy decided to play, {F uh, } lonesome cowboy or something. /"
sd,B,And/CC he/PRP was/VBD twirling/VBG his/PRP$ gun/NN around/RB and/CC shot/VBD himself/PRP in/IN his/PRP$ foot/NN ./.,{C And } he was twirling his gun around and shot himself in his foot. /
ba,A,Wow/UH ./.,Wow. /
sv,A,He/PRP was/VBD fortunate/JJ ./.,He was fortunate. /
sd,A,"He/PRP could/MD ,/, he/PRP could/MD of/^VBP hit/VBN something/NN else/RB ./.","[ He could, + <laughter> he could ] of hit something else <laughter>. /"
sd,B,"Well/UH ,/, he/PRP went/VBD tumbling/VBG down/IN the/DT steps/NNS along/IN with/IN ,/, uh/UH ,/, shooting/VBG his/PRP$ foot/NN almost/RB off/RP ./.","<Laughter> {D Well, } he went tumbling down the steps along with, {F uh, } shooting his foot almost off. /"
sd,B,He/PRP broke/VBD his/PRP$ leg/NN and/CC --/:,He broke his leg and --
ba,A,Wow/UH ./.,Wow. /
+,B,"--/: collar/NN bone/NN and/CC a/DT couple/NN of/IN other/JJ things/NNS I/PRP 'm/VBP sure/JJ ,/, being/VBG ,/,","-- collar bone and a couple of other things I'm sure, being,"
x,A,,<Laughter>.
+,B,Mister/NNP Cowboy/NN ./.,Mister Cowboy. /
sd,B,"I/PRP ca/MD n't/RB remember/VB what/WP the/DT na-/NN ,/, the/DT term/NN was/VBD going/VBG around/RB ./.","I can't remember what [ the na-, + the term ] was going around. /"
sd,B,It/PRP was/VBD about/RB four/CD or/CC five/CD years/NNS ago/RB ./.,It was about four or five years ago. /
x,A,,<Laughter>.
sv,B,"But/CC ./. Now/UH ,/, I/PRP guess/VBP that/DT would/MD be/VB a/DT good/JJ idea/NN ./.","<Laughter> {C But. } {D Now, } I guess that would be a good idea <noise> </child>. /"
bf,A,"About/IN ,/, uh/UH ,/, private/JJ citizens/NNS selling/VBG a/DT weapons/NNS ?/.","About, {F uh, } private citizens selling a weapons? /"
sd,A,Like/IN if/IN you/PRP wanted/VBD to/TO sell/VB your/PRP$ pistol/NN to/IN me/PRP ./.,{D Like } if you wanted to sell your pistol to me. /
qo,A,How/WRB do/VBP you/PRP feel/VB about/IN that/DT ?/.,How do you feel about that? /
qy,A,"Do/VBP you/PRP believe/VB there/EX ought/MD to/TO be/VB legislation/NN guiding/VBG the/DT ,/, uh/UH ,/, buyer/NN and/CC the/DT seller/NN ?/.","Do you believe there ought to be legislation guiding the, {F uh, } buyer and the seller? /"
qrr,A,"And/CC ,/, or/CC do/VBP you/PRP believe/VB that/IN you/PRP ought/MD to/TO be/VB able/JJ to/TO sell/VB your/PRP$ system/NN ,/, uh/UH ,/,","[ {C And, } + {C or } ] do you believe that you ought to be able to sell your system, {F uh, }"
x,B,,<Squeak>.
+,A,because/IN you/PRP own/VBP it/PRP ?/.,because you own it? /
h,B,"Uh/UH ,/, that/DT 's/BES a/DT hard/JJ one/NN because/IN we/PRP did/VBD that/DT ./.","{F Uh, } that's a hard one because we did that. /"
sd,B,"But/CC ,/, uh/UH ,/, I/PRP think/VBP there/EX ought/MD to/TO be/VB some/DT rule/NN against/IN it/PRP ./.","{C But, } {F uh, } I think there ought to be some rule against it. /"
%,B,"I/PRP 'll/MD ,/, uh/UH ,/, you/PRP know/VBP ,/,","I'll, {F uh, } {D you know, } - /"
sv,B,"the/DT person/NN who/WP sells/VBZ the/DT gun/NN ought/MD to/TO protect/VB themselves/PRP because/IN if/IN that/DT gun/NN 's/BES registered/VBN to/IN them/PRP and/CC somebody/NN else/RB uses/VBZ that/DT gun/NN in/IN something/NN ,/, the/DT cops/NNS are/VBP going/VBG to/TO come/VB to/IN you/PRP ./.","the person who sells the gun ought to protect themselves because if that gun's registered to them and somebody else uses that gun in something, the cops are going to come to you. /"
b,A,Yeah/UH ./.,Yeah. /
qy,A,"I/VBZ ,/, is/VBZ n't/RB --/:","[ I-, + isn't ] --"
%,B,"Uh/UH ,/,","{F Uh, } /"
+,A,"--/: there/EX a/DT way/NN to/TO ,/, uh/UH ,/, to/TO deregister/VB yourself/PRP after/IN you/PRP register/VBP a/DT gun/NN ?/.","-- there a way [ to, + {F uh, } to ] deregister yourself after you register a gun? /"
no,B,I/PRP have/VBP no/DT idea/NN ./.,I have no idea. /
sd,B,I/PRP 've/VBP only/RB --/:,I've only --
%,A,Because/IN I/PRP --/:,{C Because } I --
+,B,--/: had/VBN one/CD gun/NN,-- had one gun /
sd,B,"and/CC I/PRP 've/VBP kept/VBN it/PRP ,/, you/PRP --/:","{C and } I've kept it, {D you --"
+,A,"--/: have/VBP ,/,","-- have, -/"
+,B,"--/: know/VBP ,/, the/DT one/CD gun/NN that/WDT was/VBD in/IN my/PRP$ name/NN ./.","-- know, } the one gun that was in my name. /"
b,A,Yeah/UH ./.,Yeah. /
qy,A,Is/VBZ it/PRP registered/VBN ?/.,Is it registered? /
ny,B,Yeah/UH ./.,Yeah. /
%,B,"I-/XX ,/,","I-, -/"
sd,A,"The/DT ,/, uh/UH ,/, the/DT rifle/NN that/WDT I/PRP 've/VBP got/VBN is/VBZ not/RB registered/VBN ,/,","[ The, + {F uh, } the ] rifle that I've got is not registered, /"
x,B,,<Noise>.
sd,A,"and/CC ,/, uh/UH ,/, I/PRP do/VBP n't/RB know/VB why/WRB I/PRP never/RB registered/VBD it/PRP","{C and, } {F uh, } I don't know why I never registered it /"
%,A,"but/CC the/DT ,/, uh/UH ,/,","{C but } the, {F uh, } -/"
sv,B,I/PRP do/VBP n't/RB think/VB you/PRP have/VBP to/TO register/VB a/DT shotgun/NN ./.,I don't think you have to register a shotgun <squeak>. /
sv,A,"Um/UH ,/, I/PRP ,/, I/PRP think/VBP it/PRP 's/BES ,/, it/PRP 's/BES voluntary/JJ ./.","<Noise> {F Um, } [ I, + I ] think [ it's, + it's ] voluntary <rustling>. /"
%,A,"The/DT ,/, uh/UH ,/, the/DT ,/,","[ The, + {F uh, } the, ] -/"
